"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"SOCIABILITY";"SPECIFICITY";"BIOLOGICAL_STAGE";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"SOCIABILITY_ID";"SPECIFICITY_ID";"BIOLOGICAL_STAGE_ID";"SOURCE_ID"
53196;"Stelis phaeoptera";"(Kirby, 1802)";53196;"Stelis phaeoptera";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";940830;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
53198;"Xylocopa violacea";"(Linnaeus, 1758)";53198;"Xylocopa violacea";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Xylocopini";"Xylocopa";"Arthropodes";"Insectes";"Hyménoptères";" social > presocial > parasocial > community";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";940880;"https://taxref.mnhn.fr/taxref-web/traits/values/1160";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
239285;"Aglaoapis tridentata";"(Nylander, 1848)";239285;"Aglaoapis tridentata";"(Nylander, 1848)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Dioxyini";"Aglaoapis";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";939472;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
239286;"Amegilla albigena";"(Lepeletier, 1841)";239286;"Amegilla albigena";"(Lepeletier, 1841)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Amegilla";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";939474;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
239287;"Amegilla fasciata";"(Fabricius, 1775)";239287;"Amegilla fasciata";"(Fabricius, 1775)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Amegilla";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud, D. 2018. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";939476;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/447701"
239289;"Amegilla garrula";"(Rossi, 1790)";239289;"Amegilla garrula";"(Rossi, 1790)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Amegilla";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";939478;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
239292;"Amegilla quadrifasciata";"(Villers, 1789)";239292;"Amegilla quadrifasciata";"(Villers, 1789)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Amegilla";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";939480;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
239295;"Ammobates dusmeti";"Popov, 1951";239295;"Ammobates dusmeti";"Popov, 1951";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Ammobatini";"Ammobates";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";939482;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
239296;"Ammobates muticus";"Spinola, 1843";239296;"Ammobates muticus";"Spinola, 1843";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Ammobatini";"Ammobates";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";939484;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
239297;"Ammobates vinctus";"Gerstäcker, 1869";239297;"Ammobates vinctus";"Gerstäcker, 1869";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Ammobatini";"Ammobates";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939488;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239298;"Ammobatoides scriptus";"(Gerstäcker, 1869)";239298;"Ammobatoides scriptus";"(Gerstäcker, 1869)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Ammobatoidini";"Ammobatoides";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";939490;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
239299;"Andrena aeneiventris";"Morawitz, 1872";239299;"Andrena aeneiventris";"Morawitz, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"<br />Tomozei, B. 2014. <em>Andrena aeneiventris. The IUCN Red List of Threatened Species 2014</em>: e.T19198965A21308678. https://www.iucnredlist.org/fr/species/19198965/21308678";"2.0";"Abeilles";939492;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444822"
239301;"Andrena agilissima";"(Scopoli, 1770)";239301;"Andrena agilissima";"(Scopoli, 1770)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939494;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239302;"Andrena albopunctata";"(Rossi, 1792)";239302;"Andrena albopunctata";"(Rossi, 1792)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"<br />Kocourek, M.,1966. Prodromus der Hymenopteren der Tschechoslowakei. Pars 9: Apoidea, 1. <em>Acta Faunistica Entomologica Musei Nationalis Pragae, </em>Supplementum 2, 12 : 1–122.<br />&nbsp;";"2.0";"Abeilles";939496;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444665"
239303;"Andrena alfkenella";"Perkins, 1914";239303;"Andrena alfkenella";"Perkins, 1914";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";939498;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
239305;"Andrena angustior";"(Kirby, 1802)";239305;"Andrena angustior";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";939502;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
239309;"Andrena argentata";"Smith, 1844";239309;"Andrena argentata";"Smith, 1844";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939504;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239313;"Andrena barbilabris";"(Kirby, 1802)";239313;"Andrena barbilabris";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"SwissBeeTeam. 2018. <em>Atlas en ligne des abeilles sauvages de Suisse</em>. InfoFauna. http://swisswildbee.ch.";"2.0";"Abeilles";939508;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444815"
239314;"Andrena bicolor";"Fabricius, 1775";239314;"Andrena bicolor";"Fabricius, 1775";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";939510;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
239316;"Andrena bimaculata";"(Kirby, 1802)";239316;"Andrena bimaculata";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939512;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239321;"Andrena bucephala";"Stephens, 1846";239321;"Andrena bucephala";"Stephens, 1846";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"SwissBeeTeam. 2018. <em>Atlas en ligne des abeilles sauvages de Suisse</em>. InfoFauna. http://swisswildbee.ch.";"2.0";"Abeilles";939514;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444815"
239323;"Andrena chrysopus";"Pérez, 1903";239323;"Andrena chrysopus";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"SwissBeeTeam. 2018. <em>Atlas en ligne des abeilles sauvages de Suisse</em>. InfoFauna. http://swisswildbee.ch.";"2.0";"Abeilles";939518;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444815"
239324;"Andrena chrysopyga";"Schenck, 1853";239324;"Andrena chrysopyga";"Schenck, 1853";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939520;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239325;"Andrena chrysosceles";"(Kirby, 1802)";239325;"Andrena chrysosceles";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939522;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239326;"Andrena cinerea";"Brullé, 1832";239326;"Andrena cinerea";"Brullé, 1832";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";939526;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
239327;"Andrena clarkella";"(Kirby, 1802)";239327;"Andrena clarkella";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939528;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239329;"Andrena coitana";"(Kirby, 1802)";239329;"Andrena coitana";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939530;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239331;"Andrena combinata";"(Christ, 1791)";239331;"Andrena combinata";"(Christ, 1791)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939532;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239332;"Andrena congruens";"Schmiedeknecht, 1883";239332;"Andrena congruens";"Schmiedeknecht, 1883";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"<br />Kocourek, M.,1966. Prodromus der Hymenopteren der Tschechoslowakei. Pars 9: Apoidea, 1. <em>Acta Faunistica Entomologica Musei Nationalis Pragae, </em>Supplementum 2, 12 : 1–122.<br />&nbsp;";"2.0";"Abeilles";939534;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444665"
239334;"Andrena curvungula";"C.G. Thomson, 1870";239334;"Andrena curvungula";"C.G. Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939536;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239336;"Andrena decipiens";"Schenck, 1861";239336;"Andrena decipiens";"Schenck, 1861";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";939538;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
239337;"Andrena denticulata";"(Kirby, 1802)";239337;"Andrena denticulata";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"SwissBeeTeam. 2018. <em>Atlas en ligne des abeilles sauvages de Suisse</em>. InfoFauna. http://swisswildbee.ch.";"2.0";"Abeilles";939540;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444815"
239338;"Andrena distinguenda";"Schenck, 1871";239338;"Andrena distinguenda";"Schenck, 1871";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";939542;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
239339;"Andrena dorsata";"(Kirby, 1802)";239339;"Andrena dorsata";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";939546;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
239342;"Andrena fabrella";"Pérez, 1903";239342;"Andrena fabrella";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";939548;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
239343;"Andrena falsifica";"Perkins, 1915";239343;"Andrena falsifica";"Perkins, 1915";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud, D. 2024. Personnal communication. In: Aubouin, L., Genoud, D., Givord-Coupeau, B., Tercerie, S., Gargominy, O., Leclercq, V., Henry, M., Guilbaud, L., Geslin, B., Schatz, B. 2025. BeeFunc: a comprehensive trait database for French bees.";"2.0";"Abeilles";939550;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/447698"
239345;"Andrena ferox";"Smith, 1847";239345;"Andrena ferox";"Smith, 1847";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" gregarious";"";NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";939552;"https://taxref.mnhn.fr/taxref-web/traits/values/1168";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
239347;"Andrena flavipes";"Panzer, 1799";239347;"Andrena flavipes";"Panzer, 1799";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";" solitary";"";NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";939556;"https://taxref.mnhn.fr/taxref-web/traits/values/1149";"";NA;"https://taxref.mnhn.fr/taxref-web/docs/444912"
