"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"GENERATION_PER_YEAR";"STATISTIC";"GEOGRAPHIC_EXTENT";"MIN_ALTITUDE_IN_M";"MAX_ALTITUDE_IN_M";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"STATISTIC_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
815156;"Lasioglossum xanthopus";"(Kirby, 1802)";815156;"Lasioglossum xanthopus";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Gogala A. 1999. Bee Fauna of Slovenia, Checklist of Species (Hymenoptera, Apoidea). <em>Scopolia</em>, 42: 1-79.";"2.0";"Abeilles";950523;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444915"
815169;"Heriades crenulata";"Nylander, 1856";815169;"Heriades crenulata";"Nylander, 1856";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Heriades";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";950277;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
815229;"Trachusa byssina";"(Panzer, 1798)";815229;"Trachusa byssina";"(Panzer, 1798)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Trachusa";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951081;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
816756;"Osmia bicornis";"(Linnaeus, 1758)";816756;"Osmia bicornis";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Osmia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950845;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
816785;"Melecta leucorhyncha taormina";"Strand, 1919";239941;"Melecta leucorhyncha";"Gribodo, 1893";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Melectini";"Melecta";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Lieftinck, M. A. 1980. Prodrome to a Monograph of the Palaearctic Species of the Genus <em>Melecta </em>Latreille 1802 (Hymenoptera, Anthophoridae). <em>Tijdschrift voor Entomologie</em>, 123 (6): 129-341.";"2.0";"Abeilles";950615;"";"";"https://taxref.mnhn.fr/taxref-web/docs/393152"
816787;"Nomada numida manni";"Morawitz, 1871";318307;"Nomada numida";"Lepeletier de Saint-Fargeau, 1841";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus <em>Nomada </em>Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. <em>Entomofauna, </em>Monographie&nbsp;3: 1-253.";"2.0";"Abeilles";950761;"";"";"https://taxref.mnhn.fr/taxref-web/docs/348770"
816791;"Tetralonia alticincta";"(Lepeletier, 1841)";816791;"Tetralonia alticincta";"(Lepeletier, 1841)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951053;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
839091;"Seladonia subaurata";"(Rossi, 1792)";839091;"Seladonia subaurata";"(Rossi, 1792)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";950957;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
850152;"Seladonia submediterranea";"Pauly, 2015";850152;"Seladonia submediterranea";"Pauly, 2015";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950959;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850153;"Seladonia seladonia";"(Fabricius, 1794)";850153;"Seladonia seladonia";"(Fabricius, 1794)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950953;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850155;"Seladonia confusa";"(Smith, 1853)";850155;"Seladonia confusa";"(Smith, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950945;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850156;"Seladonia gavarnica";"(Pérez, 1903)";850156;"Seladonia gavarnica";"(Pérez, 1903)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950947;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850159;"Seladonia kessleri";"(Bramson, 1879)";850159;"Seladonia kessleri";"(Bramson, 1879)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950949;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850160;"Seladonia leucahenea";"(Ebmer, 1972)";850160;"Seladonia leucahenea";"(Ebmer, 1972)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950951;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850163;"Seladonia smaragdula";"(Vachal, 1895)";850163;"Seladonia smaragdula";"(Vachal, 1895)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";950955;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
850177;"Seladonia tumulorum";"(Linnaeus, 1758)";850177;"Seladonia tumulorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950961;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850185;"Coelioxys afer";"Lepeletier, 1841";850185;"Coelioxys afer";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";950095;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
850186;"Coelioxys alatus";"Förster, 1853";850186;"Coelioxys alatus";"Förster, 1853";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950097;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850187;"Coelioxys argenteus";"Lepeletier, 1841";850187;"Coelioxys argenteus";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950099;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850188;"Coelioxys aurolimbatus";"Förster, 1853";850188;"Coelioxys aurolimbatus";"Förster, 1853";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950101;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850190;"Coelioxys conoideus";"(Illiger, 1806)";850190;"Coelioxys conoideus";"(Illiger, 1806)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950105;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850191;"Coelioxys echinatus";"Förster, 1853";850191;"Coelioxys echinatus";"Förster, 1853";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950107;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850192;"Coelioxys elongatus";"Lepeletier, 1841";850192;"Coelioxys elongatus";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950109;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850193;"Coelioxys emarginatus";"Förster, 1853";850193;"Coelioxys emarginatus";"Förster, 1853";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950111;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850194;"Coelioxys lanceolatus";"Nylander, 1852";850194;"Coelioxys lanceolatus";"Nylander, 1852";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950117;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850195;"Coelioxys obtusus";"Pérez, 1884";850195;"Coelioxys obtusus";"Pérez, 1884";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950121;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850196;"Coelioxys quadridentatus";"(Linnaeus, 1758)";850196;"Coelioxys quadridentatus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Megachilini";"Coelioxys";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950125;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
850197;"Dioxys cinctus";"(Jurine, 1807)";850197;"Dioxys cinctus";"(Jurine, 1807)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Dioxyini";"Dioxys";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950191;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
854012;"Apis mellifera mellifera";"Linnaeus, 1758";239523;"Apis mellifera";"Linnaeus, 1758";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Apini";"Apis";"Arthropodes";"Insectes";"Hyménoptères";4;" minimum";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";949956;"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
883857;"Halictus asperulus";"Pérez, 1895";883857;"Halictus asperulus";"Pérez, 1895";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950255;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
883859;"Seladonia confusa alpina";"(Alfken, 1907)";850155;"Seladonia confusa";"(Smith, 1853)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950945;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
883860;"Seladonia confusa perkinsi";"(Blüthgen, 1926)";850155;"Seladonia confusa";"(Smith, 1853)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950945;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
883861;"Seladonia leucahenea arenosa";"(Ebmer, 1976)";850160;"Seladonia leucahenea";"(Ebmer, 1972)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950951;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
883862;"Seladonia subaurata subaurata";"(Rossi, 1792)";839091;"Seladonia subaurata";"(Rossi, 1792)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";950957;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
883863;"Seladonia subaurata corsa";"(Blüthgen, 1933)";839091;"Seladonia subaurata";"(Rossi, 1792)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Seladonia";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";950957;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
883875;"Lasioglossum prasinum prasinum";"(Smith, 1848)";239876;"Lasioglossum prasinum";"(Smith, 1848)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";950497;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
883876;"Lasioglossum prasinum haemorrhoidale";"(Schenck, 1853)";239876;"Lasioglossum prasinum";"(Smith, 1848)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";950497;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
883880;"Lasioglossum transitorium planulum";"(Pérez, 1903)";239897;"Lasioglossum transitorium";"(Schenck, 1869)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";950511;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
883928;"Stelis franconica";"(Blüthgen, 1930)";883928;"Stelis franconica";"(Blüthgen, 1930)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";951027;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
886352;"Nomada bifasciata bifasciata";"Olivier, 1811";239961;"Nomada bifasciata";"Olivier, 1811";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus <em>Nomada </em>Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. <em>Entomofauna, </em>Monographie&nbsp;3: 1-253.";"2.0";"Abeilles";950637;"";"";"https://taxref.mnhn.fr/taxref-web/docs/348770"
886353;"Nomada bifasciata lepeletieri";"Pérez, 1884";239961;"Nomada bifasciata";"Olivier, 1811";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus <em>Nomada </em>Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. <em>Entomofauna, </em>Monographie&nbsp;3: 1-253.";"2.0";"Abeilles";950637;"";"";"https://taxref.mnhn.fr/taxref-web/docs/348770"
886354;"Nomada insignipes leucosticta";"Pérez, 1884";239997;"Nomada insignipes";"Schmiedeknecht, 1882";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus <em>Nomada </em>Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. <em>Entomofauna, </em>Monographie&nbsp;3: 1-253.";"2.0";"Abeilles";950717;"";"";"https://taxref.mnhn.fr/taxref-web/docs/348770"
886428;"Nomada numida numida";"Lepeletier, 1841";318307;"Nomada numida";"Lepeletier de Saint-Fargeau, 1841";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus <em>Nomada </em>Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. <em>Entomofauna, </em>Monographie&nbsp;3: 1-253.";"2.0";"Abeilles";950761;"";"";"https://taxref.mnhn.fr/taxref-web/docs/348770"
886431;"Nomada trapeziformis";"Schmiedeknecht, 1882";886431;"Nomada trapeziformis";"Schmiedeknecht, 1882";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Smit J., 2018. Identification key to the European species of the bee genus <em>Nomada </em>Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. <em>Entomofauna, </em>Monographie&nbsp;3: 1-253.";"2.0";"Abeilles";950819;"";"";"https://taxref.mnhn.fr/taxref-web/docs/348770"
886433;"Sphecodes intermedius";"Blüthgen, 1923";886433;"Sphecodes intermedius";"Blüthgen, 1923";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";950987;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
908477;"Andrena amieti";"Praz, Müller & Genoud, 2019";908477;"Andrena amieti";"Praz, Müller & Genoud, 2019";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Praz, C. J., Müller, A. &amp; Genoud, D. 2019. Hidden diversity in European bees: <em>Andrena amieti </em>sp. n., a new alpine bee species related to <em>Andrena bicolor </em>(Fabricius, 1775) (Hymenoptera, Apoidea, Andrenidae). <em>Alpine Entomology</em>, 3: 11-38.";"2.0";"Abeilles";949558;"";"";"https://taxref.mnhn.fr/taxref-web/docs/239090"
908833;"Dasypoda morawitzi";"Radchenko, 2016";908833;"Dasypoda morawitzi";"Radchenko, 2016";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Melittidae";"Dasypodainae";"";"Dasypoda";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Michez, D. 2008. Monographic revision of the melittid bees (Hymenoptera, Apoidea, Melittidae sensu lato). <em>Proc. Neth. Entomol. Soc. Meet.</em>, 19<em>: 31-39</em>";"2.0";"Abeilles";950185;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444688"
926027;"Lasioglossum villosulum villosulum";"(Kirby, 1802)";239900;"Lasioglossum villosulum";"(Kirby, 1802)";"parent";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), <em>Sci. Rep. Port Cros national Park</em>, 30: 95-143.";"2.0";"Abeilles";950515;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
