"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"SUBSTRATE";"COMPACTION";"SOURCE";"DATASET_TITLE";"SOURCE_ID"
53130;"Halictus maculatus";"Smith, 1848";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";NA;NA;NA;"soil";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
53144;"Halictus quadricinctus";"(Fabricius, 1777)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";NA;NA;NA;"silt";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
53144;"Halictus quadricinctus";"(Fabricius, 1777)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";NA;NA;NA;"sand";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
53146;"Halictus scabiosae";"(Rossi, 1790)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";NA;NA;NA;"clay";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
53146;"Halictus scabiosae";"(Rossi, 1790)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";NA;NA;NA;"silt";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
53146;"Halictus scabiosae";"(Rossi, 1790)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";NA;NA;NA;"sand";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239708;"Halictus sexcinctus";"(Fabricius, 1775)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";NA;NA;NA;"clay";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239708;"Halictus sexcinctus";"(Fabricius, 1775)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";NA;NA;NA;"silt";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239708;"Halictus sexcinctus";"(Fabricius, 1775)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";NA;NA;NA;"sand";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
815169;"Heriades crenulata";"Nylander, 1856";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Heriades";NA;NA;NA;"stem";NA;"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";"444912"
239717;"Heriades rubicola";"Perez, 1890";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Heriades";NA;NA;NA;"stem";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239718;"Heriades truncorum";"(Linnaeus, 1758)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Heriades";NA;NA;NA;"stem";NA;"Genoud D. 2016. Diversite des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";"Abeilles";"444912"
239719;"Hoplitis acuticornis";"(Dufour & Perris, 1840)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"stem";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239720;"Hoplitis adunca";"(Panzer, 1798)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"clay";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239720;"Hoplitis adunca";"(Panzer, 1798)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"wood";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239720;"Hoplitis adunca";"(Panzer, 1798)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"rock";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239720;"Hoplitis adunca";"(Panzer, 1798)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"stem";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239723;"Hoplitis anthocopoides";"(Schenck, 1853)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"rock";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239724;"Hoplitis benoisti";"(Alfken, 1935)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"rock";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239725;"Hoplitis bihamata";"(Costa, 1885)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"rock";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239726;"Hoplitis bisulca";"(Gerstacker, 1869)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"soil";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239729;"Hoplitis claviventris";"(Thomson, 1872)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"dead wood";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239729;"Hoplitis claviventris";"(Thomson, 1872)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"stem";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239733;"Hoplitis curvipes";"(Morawitz, 1871)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"rock";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239733;"Hoplitis curvipes";"(Morawitz, 1871)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"soil";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239735;"Hoplitis dalmatica";"(Morawitz, 1871)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"rock";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
814836;"Hoplitis jakovlevi";"(Radoszkowski, 1874)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"soil";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239737;"Hoplitis lepeletieri";"(Perez, 1880)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"rock";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239738;"Hoplitis leucomelana";"(Kirby, 1802)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"rock";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239739;"Hoplitis loti";"(Morawitz, 1867)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"rock";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
318027;"Hoplitis manicata";"(Morice, 1901)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"stem";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239740;"Hoplitis mitis";"(Nylander, 1852)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"rock";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239741;"Hoplitis mocsaryi";"(Friese, 1895)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"soil";NA;"Banaszak J., Romasenko L. 2001. Megachilid bees of Europe (Hymenoptera, Apoidea, Megachilidae). Pedagogical University of Bydgoszcz, Bydgoszcz. 239 pp.";"Abeilles";"444864"
814842;"Hoplitis occidentalis";"Muller, 2012";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"rock";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
814842;"Hoplitis occidentalis";"Muller, 2012";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"soil";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239744;"Hoplitis papaveris";"(Latreille, 1799)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"rock";NA;"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239745;"Hoplitis perezi";"(Ferton, 1895)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"sand";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239745;"Hoplitis perezi";"(Ferton, 1895)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"silt";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239746;"Hoplitis praestans";"(Morawitz, 1894)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"soil";"compact";"Müller, A. 2018. Palaearctic Osmiine Bees. ETH Zürich. http://blogs.ethz.ch/osmiini";"Abeilles";"444698"
239747;"Hoplitis ravouxi";"(Perez, 1902)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"stem";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239748;"Hoplitis robusta";"(Nylander, 1848)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";NA;NA;NA;"wood";NA;"SwissBeeTeam. 2018. Atlas en ligne des abeilles sauvages de Suisse. InfoFauna. http://swisswildbee.ch.";"Abeilles";"444815"
239760;"Hylaeus angustatus";"(Schenck, 1861)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"wood";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239760;"Hylaeus angustatus";"(Schenck, 1861)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"stem";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239761;"Hylaeus annularis";"(Kirby, 1802)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"sand";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239761;"Hylaeus annularis";"(Kirby, 1802)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"stem";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239762;"Hylaeus annulatus";"(Linnaeus, 1758)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"stem";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239765;"Hylaeus brachycephalus";"(Morawitz, 1868)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"stem";NA;"Janvier, H. 1980. Comportements d'abeilles Colletidae (Hymenoptera). Memoire original diffuse par l'auteur, 344 pp";"Abeilles";"447574"
239766;"Hylaeus brevicornis";"Nylander, 1852";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"wood";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239766;"Hylaeus brevicornis";"Nylander, 1852";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"stem";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239767;"Hylaeus clypearis";"(Schenck, 1853)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"wood";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239825;"Lasioglossum clypeare";"(Schenck, 1853)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";NA;NA;NA;"wood";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239767;"Hylaeus clypearis";"(Schenck, 1853)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"stem";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239825;"Lasioglossum clypeare";"(Schenck, 1853)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";NA;NA;NA;"stem";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239768;"Hylaeus communis";"Nylander, 1852";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"wood";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239768;"Hylaeus communis";"Nylander, 1852";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"stem";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239791;"Hylaeus pilosulus";"(Perez, 1903)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"sand";NA;"Janvier, H. 1980. Comportements d'abeilles Colletidae (Hymenoptera). Memoire original diffuse par l'auteur, 344 pp";"Abeilles";"447574"
239791;"Hylaeus pilosulus";"(Perez, 1903)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"soil";NA;"Janvier, H. 1980. Comportements d'abeilles Colletidae (Hymenoptera). Memoire original diffuse par l'auteur, 344 pp";"Abeilles";"447574"
239770;"Hylaeus confusus";"Nylander, 1852";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"wood";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239770;"Hylaeus confusus";"Nylander, 1852";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"stem";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239771;"Hylaeus cornutus";"Curtis, 1831";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"silt";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239771;"Hylaeus cornutus";"Curtis, 1831";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"stem";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239773;"Hylaeus difformis";"(Eversmann, 1852)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"wood";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239773;"Hylaeus difformis";"(Eversmann, 1852)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"stem";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
808464;"Hylaeus dilatatus";"(Kirby, 1802)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"wood";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
808464;"Hylaeus dilatatus";"(Kirby, 1802)";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"stem";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239775;"Hylaeus euryscapus";"Forster, 1871";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"stem";NA;"Janvier, H. 1980. Comportements d'abeilles Colletidae (Hymenoptera). Memoire original diffuse par l'auteur, 344 pp";"Abeilles";"447574"
239776;"Hylaeus gibbus";"Saunders, 1850";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"wood";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239776;"Hylaeus gibbus";"Saunders, 1850";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"stem";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239777;"Hylaeus glacialis";"Morawitz, 1872";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"bramble";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239779;"Hylaeus gredleri";"Forster, 1871";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"wood";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239779;"Hylaeus gredleri";"Forster, 1871";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"bramble";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239780;"Hylaeus hyalinatus";"Smith, 1842";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"wood";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239780;"Hylaeus hyalinatus";"Smith, 1842";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"stem";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239780;"Hylaeus hyalinatus";"Smith, 1842";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"rock";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
239780;"Hylaeus hyalinatus";"Smith, 1842";NA;NA;NA;NA;NA;"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";NA;"Hylaeus";NA;NA;NA;"soil";NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";"Abeilles";"444787"
