"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"HABITAT";"SPECIFICITY";"GEOGRAPHIC_EXTENT";"BIOLOGICAL_STAGE";"BEHAVIOR__ACTIVITY";"SOURCE";"COMMENTS";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"HABITAT_ID";"SPECIFICITY_ID";"GEOGRAPHIC_EXTENT_ID";"BIOLOGICAL_STAGE_ID";"BEHAVIOR__ACTIVITY_ID";"SOURCE_ID"
"bfHab2434";"Sphecodes gibbus (Linnaeus, 1758)";"240120";"Sphecodes gibbus";"(Linnaeus, 1758)";240120;"Sphecodes gibbus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975174;"https://inpn.mnhn.fr/habitat/cd_hab/52208";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2435";"Sphecodes majalis Perez, 1903";"240123";"Sphecodes majalis";"Pérez, 1903";240123;"Sphecodes majalis";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R2 - Mesic grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975186;"https://inpn.mnhn.fr/habitat/cd_hab/48785";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2436";"Sphecodes majalis Perez, 1903";"240123";"Sphecodes majalis";"Pérez, 1903";240123;"Sphecodes majalis";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"V1 - Arable land and market gardens";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975180;"https://inpn.mnhn.fr/habitat/cd_hab/52177";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2437";"Sphecodes majalis Perez, 1903";"240123";"Sphecodes majalis";"Pérez, 1903";240123;"Sphecodes majalis";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975184;"https://inpn.mnhn.fr/habitat/cd_hab/48479";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2438";"Sphecodes majalis Perez, 1903";"240123";"Sphecodes majalis";"Pérez, 1903";240123;"Sphecodes majalis";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R3 - Seasonally wet and wet grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975188;"https://inpn.mnhn.fr/habitat/cd_hab/48838";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2439";"Sphecodes majalis Perez, 1903";"240123";"Sphecodes majalis";"Pérez, 1903";240123;"Sphecodes majalis";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"N1 - Coastal dunes and sandy shores";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975178;"https://inpn.mnhn.fr/habitat/cd_hab/48262";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2440";"Sphecodes majalis Perez, 1903";"240123";"Sphecodes majalis";"Pérez, 1903";240123;"Sphecodes majalis";"Pérez, 1903";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975182;"https://inpn.mnhn.fr/habitat/cd_hab/48967";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2441";"Sphecodes marginatus Hagens, 1882";"240124";"Sphecodes marginatus";"Hagens, 1882";240124;"Sphecodes marginatus";"Hagens, 1882";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R - Grasslands and lands dominated by forbs, mosses or lichens";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";976806;"https://inpn.mnhn.fr/habitat/cd_hab/48478";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2442";"Sphecodes pellucidus Smith, 1845";"240129";"Sphecodes pellucidus";"Smith, 1845";240129;"Sphecodes pellucidus";"Smith, 1845";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"U2 - Screes";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975190;"https://inpn.mnhn.fr/habitat/cd_hab/50330";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2443";"Sphecodes pellucidus Smith, 1845";"240129";"Sphecodes pellucidus";"Smith, 1845";240129;"Sphecodes pellucidus";"Smith, 1845";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975194;"https://inpn.mnhn.fr/habitat/cd_hab/52208";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2444";"Sphecodes pellucidus Smith, 1845";"240129";"Sphecodes pellucidus";"Smith, 1845";240129;"Sphecodes pellucidus";"Smith, 1845";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975192;"https://inpn.mnhn.fr/habitat/cd_hab/48967";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2445";"Sphecodes pseudofasciatus Bluthgen, 1925";"240130";"Sphecodes pseudofasciatus";"Blüthgen, 1925";240130;"Sphecodes pseudofasciatus";"Blüthgen, 1925";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975198;"https://inpn.mnhn.fr/habitat/cd_hab/48479";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2446";"Sphecodes puncticeps Thomson, 1870";"240131";"Sphecodes puncticeps";"Thomson, 1870";240131;"Sphecodes puncticeps";"Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"U3 - Inland cliffs, rock pavements and outcrops";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975200;"https://inpn.mnhn.fr/habitat/cd_hab/49919";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2447";"Sphecodes puncticeps Thomson, 1870";"240131";"Sphecodes puncticeps";"Thomson, 1870";240131;"Sphecodes puncticeps";"Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"V1 - Arable land and market gardens";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975208;"https://inpn.mnhn.fr/habitat/cd_hab/52177";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2448";"Sphecodes puncticeps Thomson, 1870";"240131";"Sphecodes puncticeps";"Thomson, 1870";240131;"Sphecodes puncticeps";"Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"U2 - Screes";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975206;"https://inpn.mnhn.fr/habitat/cd_hab/50330";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2449";"Sphecodes puncticeps Thomson, 1870";"240131";"Sphecodes puncticeps";"Thomson, 1870";240131;"Sphecodes puncticeps";"Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R2 - Mesic grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975212;"https://inpn.mnhn.fr/habitat/cd_hab/48785";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2450";"Sphecodes puncticeps Thomson, 1870";"240131";"Sphecodes puncticeps";"Thomson, 1870";240131;"Sphecodes puncticeps";"Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975210;"https://inpn.mnhn.fr/habitat/cd_hab/52208";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2451";"Sphecodes puncticeps Thomson, 1870";"240131";"Sphecodes puncticeps";"Thomson, 1870";240131;"Sphecodes puncticeps";"Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"S3 - Temperate and mediterranean-montane scrub";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975202;"https://inpn.mnhn.fr/habitat/cd_hab/50468";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2452";"Sphecodes puncticeps Thomson, 1870";"240131";"Sphecodes puncticeps";"Thomson, 1870";240131;"Sphecodes puncticeps";"Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"S4 - Temperate shrub heathland";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975204;"https://inpn.mnhn.fr/habitat/cd_hab/50472";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2453";"Sphecodes reticulatus Thomson, 1870";"240132";"Sphecodes reticulatus";"Thomson, 1870";240132;"Sphecodes reticulatus";"Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975220;"https://inpn.mnhn.fr/habitat/cd_hab/48967";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2454";"Sphecodes reticulatus Thomson, 1870";"240132";"Sphecodes reticulatus";"Thomson, 1870";240132;"Sphecodes reticulatus";"Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975222;"https://inpn.mnhn.fr/habitat/cd_hab/52208";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2455";"Sphecodes reticulatus Thomson, 1870";"240132";"Sphecodes reticulatus";"Thomson, 1870";240132;"Sphecodes reticulatus";"Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"S3 - Temperate and mediterranean-montane scrub";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975214;"https://inpn.mnhn.fr/habitat/cd_hab/50468";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2456";"Sphecodes reticulatus Thomson, 1870";"240132";"Sphecodes reticulatus";"Thomson, 1870";240132;"Sphecodes reticulatus";"Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"S4 - Temperate shrub heathland";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975216;"https://inpn.mnhn.fr/habitat/cd_hab/50472";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2457";"Sphecodes reticulatus Thomson, 1870";"240132";"Sphecodes reticulatus";"Thomson, 1870";240132;"Sphecodes reticulatus";"Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"U2 - Screes";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975218;"https://inpn.mnhn.fr/habitat/cd_hab/50330";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2458";"Sphecodes reticulatus Thomson, 1870";"240132";"Sphecodes reticulatus";"Thomson, 1870";240132;"Sphecodes reticulatus";"Thomson, 1870";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975224;"https://inpn.mnhn.fr/habitat/cd_hab/48479";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2459";"Sphecodes ruficrus (Erichson in Waltl, 1835)";"240133";"Sphecodes ruficrus";"(Erichson in Waltl, 1835)";240133;"Sphecodes ruficrus";"(Erichson in Waltl, 1835)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975230;"https://inpn.mnhn.fr/habitat/cd_hab/48479";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2460";"Sphecodes rufiventris (Panzer, 1797)";"240134";"Sphecodes rufiventris";"(Panzer, 1797)";240134;"Sphecodes rufiventris";"(Panzer, 1797)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975240;"https://inpn.mnhn.fr/habitat/cd_hab/48479";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2461";"Sphecodes rufiventris (Panzer, 1797)";"240134";"Sphecodes rufiventris";"(Panzer, 1797)";240134;"Sphecodes rufiventris";"(Panzer, 1797)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975236;"https://inpn.mnhn.fr/habitat/cd_hab/48967";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2462";"Sphecodes rufiventris (Panzer, 1797)";"240134";"Sphecodes rufiventris";"(Panzer, 1797)";240134;"Sphecodes rufiventris";"(Panzer, 1797)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975238;"https://inpn.mnhn.fr/habitat/cd_hab/52208";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2463";"Sphecodes rufiventris (Panzer, 1797)";"240134";"Sphecodes rufiventris";"(Panzer, 1797)";240134;"Sphecodes rufiventris";"(Panzer, 1797)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"U3 - Inland cliffs, rock pavements and outcrops";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975232;"https://inpn.mnhn.fr/habitat/cd_hab/49919";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2464";"Sphecodes rufiventris (Panzer, 1797)";"240134";"Sphecodes rufiventris";"(Panzer, 1797)";240134;"Sphecodes rufiventris";"(Panzer, 1797)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"N1 - Coastal dunes and sandy shores";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975234;"https://inpn.mnhn.fr/habitat/cd_hab/48262";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2465";"Sphecodes scabricollis Wesmael in Sichel, 1866";"240135";"Sphecodes scabricollis";"Wesmael in Sichel, 1866";240135;"Sphecodes scabricollis";"Wesmael in Sichel, 1866";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975242;"https://inpn.mnhn.fr/habitat/cd_hab/48967";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2466";"Sphecodes scabricollis Wesmael in Sichel, 1866";"240135";"Sphecodes scabricollis";"Wesmael in Sichel, 1866";240135;"Sphecodes scabricollis";"Wesmael in Sichel, 1866";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"N1 - Coastal dunes and sandy shores";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975244;"https://inpn.mnhn.fr/habitat/cd_hab/48262";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2467";"Sphecodes scabricollis Wesmael in Sichel, 1866";"240135";"Sphecodes scabricollis";"Wesmael in Sichel, 1866";240135;"Sphecodes scabricollis";"Wesmael in Sichel, 1866";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R2 - Mesic grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975254;"https://inpn.mnhn.fr/habitat/cd_hab/48785";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2468";"Sphecodes scabricollis Wesmael in Sichel, 1866";"240135";"Sphecodes scabricollis";"Wesmael in Sichel, 1866";240135;"Sphecodes scabricollis";"Wesmael in Sichel, 1866";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R3 - Seasonally wet and wet grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975256;"https://inpn.mnhn.fr/habitat/cd_hab/48838";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2469";"Sphecodes scabricollis Wesmael in Sichel, 1866";"240135";"Sphecodes scabricollis";"Wesmael in Sichel, 1866";240135;"Sphecodes scabricollis";"Wesmael in Sichel, 1866";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"V1 - Arable land and market gardens";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975248;"https://inpn.mnhn.fr/habitat/cd_hab/52177";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfHab2470";"Sphecodes scabricollis Wesmael in Sichel, 1866";"240135";"Sphecodes scabricollis";"Wesmael in Sichel, 1866";240135;"Sphecodes scabricollis";"Wesmael in Sichel, 1866";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Sphecodes";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";NA;NA;NA;NA;"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";NA;2;"Abeilles";975252;"https://inpn.mnhn.fr/habitat/cd_hab/48479";NA;NA;NA;NA;"https://taxref.mnhn.fr/taxref-web/docs/444787"
