"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"BIOGEOGRAPHICAL_STATUS";"GEOGRAPHIC_EXTENT";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"BIOGEOGRAPHICAL_STATUS_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID";"X";"X.1";"X.2"
"bfBio330";"Hylaeus pilosulus (Perez, 1903)";"239791";"Hylaeus pilosulus";"(Pérez, 1903)";239791;"Hylaeus pilosulus";"(Pérez, 1903)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943654;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio331";"Hylaeus punctatus (Brulle, 1832)";"239792";"Hylaeus punctatus";"(Brullé, 1832)";239792;"Hylaeus punctatus";"(Brullé, 1832)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";943660;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444912";NA;NA;NA
"bfBio332";"Hylaeus punctulatissimus Smith, 1843";"239793";"Hylaeus punctulatissimus";"Smith, 1843";239793;"Hylaeus punctulatissimus";"Smith, 1843";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943663;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio333";"Hylaeus rinki (Gorski, 1852)";"239794";"Hylaeus rinki";"(Gorski, 1852)";239794;"Hylaeus rinki";"(Gorski, 1852)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943666;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio334";"Hylaeus signatus (Panzer, 1797)";"239796";"Hylaeus signatus";"(Panzer, 1797)";239796;"Hylaeus signatus";"(Panzer, 1797)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943669;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio335";"Hylaeus sinuatus (Schenck, 1853)";"239797";"Hylaeus sinuatus";"(Schenck, 1853)";239797;"Hylaeus sinuatus";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943672;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio336";"Hylaeus styriacus Forster, 1871";"239801";"Hylaeus styriacus";"Förster, 1871";239801;"Hylaeus styriacus";"Förster, 1871";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943675;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio337";"Hylaeus sulphuripes (Gribodo, 1894)";"239802";"Hylaeus sulphuripes";"(Gribodo, 1894)";239802;"Hylaeus sulphuripes";"(Gribodo, 1894)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Baldock, D., Wood, T., Cross, I. & Smit, J. 2018. The Bees of Portugal (Hymenoptera: Apoidea: Anthophila). Entomofauna Supplement 22: 1-164";2;"Abeilles";943678;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/307929";NA;NA;NA
"bfBio338";"Hylaeus taeniolatus Forster, 1871";"239803";"Hylaeus taeniolatus";"Förster, 1871";239803;"Hylaeus taeniolatus";"Förster, 1871";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943681;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio339";"Hylaeus trinotatus (Perez, 1895)";"239804";"Hylaeus trinotatus";"(Pérez, 1895)";239804;"Hylaeus trinotatus";"(Pérez, 1895)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943684;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio340";"Hylaeus tyrolensis Forster, 1871";"239805";"Hylaeus tyrolensis";"Förster, 1871";239805;"Hylaeus tyrolensis";"Förster, 1871";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943687;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio341";"Hylaeus variegatus (Fabricius, 1798)";"239806";"Hylaeus variegatus";"(Fabricius, 1798)";239806;"Hylaeus variegatus";"(Fabricius, 1798)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Hylaeinae";"";"Hylaeus";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";943690;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444912";NA;NA;NA
"bfBio342";"Icteranthidium laterale (Latreille, 1809)";"239809";"Icteranthidium laterale";"(Latreille, 1809)";239809;"Icteranthidium laterale";"(Latreille, 1809)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Icteranthidium";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943693;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio343";"Lasioglossum aeratum (Kirby, 1802)";"239810";"Lasioglossum aeratum";"(Kirby, 1802)";239810;"Lasioglossum aeratum";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943696;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio344";"Lasioglossum albipes (Fabricius, 1781)";"239811";"Lasioglossum albipes";"(Fabricius, 1781)";239811;"Lasioglossum albipes";"(Fabricius, 1781)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943699;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio345";"Lasioglossum albocinctum (Lucas, 1849)";"239812";"Lasioglossum albocinctum";"(Lucas, 1849)";239812;"Lasioglossum albocinctum";"(Lucas, 1849)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";943702;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/444912";NA;NA;NA
"bfBio346";"Lasioglossum angusticeps (Perkins, 1895)";"239813";"Lasioglossum angusticeps";"(Perkins, 1895)";239813;"Lasioglossum angusticeps";"(Perkins, 1895)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943708;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio347";"Lasioglossum aureimontanum Ebmer, 1970";"239814";"Lasioglossum aureimontanum";"Ebmer, 1970";239814;"Lasioglossum aureimontanum";"Ebmer, 1970";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Pauly, A. & Michez, D. 2015. Lasioglossum angusticeps. The IUCN Red List of Threatened Species 2015: e.T19198581A43366059";2;"Abeilles";943711;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/444717";NA;NA;NA
"bfBio348";"Lasioglossum bavaricum (Bluthgen, 1930)";"239816";"Lasioglossum bavaricum";"(Blüthgen, 1930)";239816;"Lasioglossum bavaricum";"(Blüthgen, 1930)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943714;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio349";"Lasioglossum bimaculatum (Dours, 1872)";"239817";"Lasioglossum bimaculatum";"(Dours, 1872)";239817;"Lasioglossum bimaculatum";"(Dours, 1872)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";943717;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/444912";NA;NA;NA
"bfBio350";"Lasioglossum brevicorne (Schenck, 1869)";"239819";"Lasioglossum brevicorne";"(Schenck, 1869)";239819;"Lasioglossum brevicorne";"(Schenck, 1869)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";943720;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444912";NA;NA;NA
"bfBio351";"Lasioglossum breviventre (Schenck, 1853)";"239820";"Lasioglossum breviventre";"(Schenck, 1853)";239820;"Lasioglossum breviventre";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943723;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio352";"Lasioglossum buccale (Perez, 1903)";"239821";"Lasioglossum buccale";"(Pérez, 1903)";239821;"Lasioglossum buccale";"(Pérez, 1903)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943726;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio353";"Lasioglossum calceatum (Scopoli, 1763)";"239822";"Lasioglossum calceatum";"(Scopoli, 1763)";239822;"Lasioglossum calceatum";"(Scopoli, 1763)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943729;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio354";"Lasioglossum clypeare (Schenck, 1853)";"239825";"Lasioglossum clypeare";"(Schenck, 1853)";239825;"Lasioglossum clypeare";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943735;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio355";"Lasioglossum convexiusculum (Schenck, 1853)";"239826";"Lasioglossum convexiusculum";"(Schenck, 1853)";239826;"Lasioglossum convexiusculum";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943738;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio356";"Lasioglossum corvinum (Morawitz, 1877)";"239827";"Lasioglossum corvinum";"(Morawitz, 1877)";239827;"Lasioglossum corvinum";"(Morawitz, 1877)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943741;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio357";"Lasioglossum crassepunctatum (Bluthgen, 1923)";"239828";"Lasioglossum crassepunctatum";"(Blüthgen, 1923)";239828;"Lasioglossum crassepunctatum";"(Blüthgen, 1923)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"méditerranéen";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943747;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/REGBIOMED";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio358";"Lasioglossum cupromicans (Perez, 1903)";"239831";"Lasioglossum cupromicans";"(Pérez, 1903)";239831;"Lasioglossum cupromicans";"(Pérez, 1903)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943750;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio359";"Lasioglossum elegans (Lepeletier, 1841)";"239833";"Lasioglossum elegans";"(Lepeletier, 1841)";239833;"Lasioglossum elegans";"(Lepeletier, 1841)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943756;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio360";"Lasioglossum euboeense (Strand, 1909)";"239834";"Lasioglossum euboeense";"(Strand, 1909)";239834;"Lasioglossum euboeense";"(Strand, 1909)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943759;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio361";"Lasioglossum fratellum (Perez, 1903)";"239835";"Lasioglossum fratellum";"(Pérez, 1903)";239835;"Lasioglossum fratellum";"(Pérez, 1903)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943762;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
"bfBio362";"Lasioglossum fulvicorne (Kirby, 1802)";"239836";"Lasioglossum fulvicorne";"(Kirby, 1802)";239836;"Lasioglossum fulvicorne";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";"present > indigenous";"Métropole terrestre";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";943765;"https://taxref.mnhn.fr/taxref-web/traits/values/11";"https://cardobs.mnhn.fr/cardObs/location/METTER";"https://taxref.mnhn.fr/taxref-web/docs/444787";NA;NA;NA
