"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"LENGTH";"UNIT";"DIMENSION";"STATISTIC";"ANATOMICAL_ENTITY";"CORRESPONDING_ORTHOGONAL";"GENDER";"BIOLOGICAL_STAGE";"CASTE";"GEOGRAPHIC_EXTENT";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"UNIT_ID";"DIMENSION_ID";"STATISTIC_ID";"ANATOMICAL_ENTITY_ID";"GENDER_ID";"BIOLOGICAL_STAGE_ID";"CASTE_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
"bfBod1676";"Lasioglossum aeratum (Kirby, 1802)";"239810";"Lasioglossum aeratum";"(Kirby, 1802)";239810;"Lasioglossum aeratum";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";5;"mm";"length";"minimum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";905169;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1677";"Lasioglossum albipes (Fabricius, 1781)";"239811";"Lasioglossum albipes";"(Fabricius, 1781)";239811;"Lasioglossum albipes";"(Fabricius, 1781)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";9;"mm";"length";"maximum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";920901;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1678";"Lasioglossum albipes (Fabricius, 1781)";"239811";"Lasioglossum albipes";"(Fabricius, 1781)";239811;"Lasioglossum albipes";"(Fabricius, 1781)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";7;"mm";"length";"minimum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";905178;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1679";"Lasioglossum albipes (Fabricius, 1781)";"239811";"Lasioglossum albipes";"(Fabricius, 1781)";239811;"Lasioglossum albipes";"(Fabricius, 1781)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";9;"mm";"length";"maximum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";928677;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1680";"Lasioglossum albipes (Fabricius, 1781)";"239811";"Lasioglossum albipes";"(Fabricius, 1781)";239811;"Lasioglossum albipes";"(Fabricius, 1781)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";6;"mm";"length";"minimum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";912954;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1681";"Lasioglossum albocinctum (Lucas, 1849)";"239812";"Lasioglossum albocinctum";"(Lucas, 1849)";239812;"Lasioglossum albocinctum";"(Lucas, 1849)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";10;"mm";"length";"minimum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";905187;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1682";"Lasioglossum albocinctum (Lucas, 1849)";"239812";"Lasioglossum albocinctum";"(Lucas, 1849)";239812;"Lasioglossum albocinctum";"(Lucas, 1849)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";12;"mm";"length";"maximum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";920910;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1683";"Lasioglossum albocinctum (Lucas, 1849)";"239812";"Lasioglossum albocinctum";"(Lucas, 1849)";239812;"Lasioglossum albocinctum";"(Lucas, 1849)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";12;"mm";"length";"maximum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";928686;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1684";"Lasioglossum albocinctum (Lucas, 1849)";"239812";"Lasioglossum albocinctum";"(Lucas, 1849)";239812;"Lasioglossum albocinctum";"(Lucas, 1849)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";12;"mm";"length";"minimum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";912963;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1685";"Lasioglossum angusticeps (Perkins, 1895)";"239813";"Lasioglossum angusticeps";"(Perkins, 1895)";239813;"Lasioglossum angusticeps";"(Perkins, 1895)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";5;"mm";"length";"minimum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";905205;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1686";"Lasioglossum angusticeps (Perkins, 1895)";"239813";"Lasioglossum angusticeps";"(Perkins, 1895)";239813;"Lasioglossum angusticeps";"(Perkins, 1895)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";6;"mm";"length";"maximum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";920928;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1687";"Lasioglossum angusticeps (Perkins, 1895)";"239813";"Lasioglossum angusticeps";"(Perkins, 1895)";239813;"Lasioglossum angusticeps";"(Perkins, 1895)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";6;"mm";"length";"minimum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";912990;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1688";"Lasioglossum angusticeps (Perkins, 1895)";"239813";"Lasioglossum angusticeps";"(Perkins, 1895)";239813;"Lasioglossum angusticeps";"(Perkins, 1895)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";7;"mm";"length";"maximum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";928713;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1689";"Lasioglossum aureimontanum Ebmer, 1970";"239814";"Lasioglossum aureimontanum";"Ebmer, 1970";239814;"Lasioglossum aureimontanum";"Ebmer, 1970";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";6,5;"mm";"length";"maximum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Ebmer, A.W. 1970. Die Bienen des Genus Halictus Latr. sl im Grossraum von Linz (Hymenoptera, Apidae) Teil II. Naturkundliches Jahrbuch der Stadt Linz, 16: 19‑82.";2;"Abeilles";920937;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/319972"
"bfBod1690";"Lasioglossum aureimontanum Ebmer, 1970";"239814";"Lasioglossum aureimontanum";"Ebmer, 1970";239814;"Lasioglossum aureimontanum";"Ebmer, 1970";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";6,5;"mm";"length";"minimum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Ebmer, A.W. 1970. Die Bienen des Genus Halictus Latr. sl im Grossraum von Linz (Hymenoptera, Apidae) Teil II. Naturkundliches Jahrbuch der Stadt Linz, 16: 19‑82.";2;"Abeilles";905214;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/319972"
"bfBod1691";"Lasioglossum aureolum (Perez, 1903)";"239815";"Lasioglossum aureolum";"(Pérez, 1903)";239815;"Lasioglossum aureolum";"(Pérez, 1903)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";7;"mm";"length";"maximum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Pérez, J. 1903. Espèces nouvelles de mellifères paléarctiques. Procès-verbaux de la Société Linnéenne de Bordeaux, 58: CCVIII-CCXXXVI.";2;"Abeilles";920946;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/393411"
"bfBod1692";"Lasioglossum aureolum (Perez, 1903)";"239815";"Lasioglossum aureolum";"(Pérez, 1903)";239815;"Lasioglossum aureolum";"(Pérez, 1903)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";7;"mm";"length";"minimum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Pérez, J. 1903. Espèces nouvelles de mellifères paléarctiques. Procès-verbaux de la Société Linnéenne de Bordeaux, 58: CCVIII-CCXXXVI.";2;"Abeilles";905223;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/393411"
"bfBod1693";"Lasioglossum bavaricum (Bluthgen, 1930)";"239816";"Lasioglossum bavaricum";"(Blüthgen, 1930)";239816;"Lasioglossum bavaricum";"(Blüthgen, 1930)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";7;"mm";"length";"maximum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";920955;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1694";"Lasioglossum bavaricum (Bluthgen, 1930)";"239816";"Lasioglossum bavaricum";"(Blüthgen, 1930)";239816;"Lasioglossum bavaricum";"(Blüthgen, 1930)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";6;"mm";"length";"minimum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";905232;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1695";"Lasioglossum bavaricum (Bluthgen, 1930)";"239816";"Lasioglossum bavaricum";"(Blüthgen, 1930)";239816;"Lasioglossum bavaricum";"(Blüthgen, 1930)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";6;"mm";"length";"minimum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";912999;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1696";"Lasioglossum bavaricum (Bluthgen, 1930)";"239816";"Lasioglossum bavaricum";"(Blüthgen, 1930)";239816;"Lasioglossum bavaricum";"(Blüthgen, 1930)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";7;"mm";"length";"maximum";"body";NA;"female";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";928722;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1697";"Lasioglossum bimaculatum (Dours, 1872)";"239817";"Lasioglossum bimaculatum";"(Dours, 1872)";239817;"Lasioglossum bimaculatum";"(Dours, 1872)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";7,5;"mm";"length";"maximum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Blüthgen, P. 1924. Contribucion al conocimiento de las especies espanolas de Halictus (Hymenoptera Apidae). Memorias de la Real Sociedad Española de Historia Natural, 11(9): 332-544.";2;"Abeilles";920964;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/141740"
"bfBod1698";"Lasioglossum bimaculatum (Dours, 1872)";"239817";"Lasioglossum bimaculatum";"(Dours, 1872)";239817;"Lasioglossum bimaculatum";"(Dours, 1872)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";6,5;"mm";"length";"minimum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Blüthgen, P. 1924. Contribucion al conocimiento de las especies espanolas de Halictus (Hymenoptera Apidae). Memorias de la Real Sociedad Española de Historia Natural, 11(9): 332-544.";2;"Abeilles";905241;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/141740"
"bfBod1699";"Lasioglossum bluethgeni Ebmer, 1971";"239818";"Lasioglossum bluethgeni";"Ebmer, 1971";239818;"Lasioglossum bluethgeni";"Ebmer, 1971";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";6;"mm";"length";"maximum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";920973;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
"bfBod1700";"Lasioglossum bluethgeni Ebmer, 1971";"239818";"Lasioglossum bluethgeni";"Ebmer, 1971";239818;"Lasioglossum bluethgeni";"Ebmer, 1971";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";5;"mm";"length";"minimum";"body";NA;"male";"adult";"reproductiveCaste";NA;"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. Apidae 3: Halictus, Lasioglossum. Fauna Helvetica 6. 208 pp.";2;"Abeilles";905250;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";NA;"https://taxref.mnhn.fr/taxref-web/docs/444857"
