"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"RANK";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"RELATION_EN";"CD_NOM_02";"LB_NOM_02";"VALID_NAME_02";"LB_AUTHOR_02";"RANK_02";"KINGDOM_02";"PHYLUM_02";"CLASS_02";"ORDER_02";"FAMILY_02";"GENUS_02";"GROUP1_INPN_02";"GROUP2_INPN_02";"CD_DOC";"SOURCE";"DOC_URL";"LB_ETAT_SEXE_EN_1";"WIKIDATA_SEXE_1";"CD_ETAT_STADE_1";"LB_ETAT_STADE_EN_1";"WIKIDATA_STADE_1";"CD_ETAT_SPECIFICITE";"SPECIFITY";"WIKIDATA_SPECIFICITE";"LB_ETAT_STADE_EN_2";"WIKIDATA_STADE_2";"CD_BIOLINTER_SP"
"bfPar635";"Epeolus intermedius Perez, 1884";"239657";"Epeolus intermedius";"Pérez, 1884";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"191035";"Colletes";"Colletes Latreille, 1802";"Latreille, 1802";"GN";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"307929";"Baldock, D., Wood, T., Cross, I. & Smit, J. 2018. The Bees of Portugal (Hymenoptera: Apoidea: Anthophila). Entomofauna Supplement 22: 1-164";NA;NA;NA;NA;NA;NA;"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"119870"
"bfPar636";"Epeolus fallax Morawitz, 1872";"317868";"Epeolus fallax";"Morawitz, 1872";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"191035";"Colletes";"Colletes Latreille, 1802";"Latreille, 1802";"GN";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"307929";"Baldock, D., Wood, T., Cross, I. & Smit, J. 2018. The Bees of Portugal (Hymenoptera: Apoidea: Anthophila). Entomofauna Supplement 22: 1-164";NA;NA;NA;NA;NA;NA;"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"119869"
"bfPar637";"Epeolus fallax Morawitz, 1872";"317868";"Epeolus fallax";"Morawitz, 1872";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"191035";"Colletes";"Colletes Latreille, 1802";"Latreille, 1802";"GN";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444843";"Westrich, P., Bülles, J. 2016. Epeolus fallax, ein Brutparasit von Colletes hederae und eine für Deutschland neue Bienenart (Hymenoptera, Apidae). Eucera, 10: 15–26.";NA;NA;NA;NA;NA;NA;"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"119869"
"bfPar638";"Epeolus cruciger (Panzer, 1799)";"239656";"Epeolus cruciger";"(Panzer, 1799)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"191035";"Colletes";"Colletes Latreille, 1802";"Latreille, 1802";"GN";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"122497"
"bfPar639";"Epeolus alpinus Friese, 1893";"317865";"Epeolus alpinus";"Friese, 1893";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"191035";"Colletes";"Colletes Latreille, 1802";"Latreille, 1802";"GN";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"121298"
"bfPar640";"Epeolus alpinus Friese, 1893";"317865";"Epeolus alpinus";"Friese, 1893";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"191035";"Colletes";"Colletes Latreille, 1802";"Latreille, 1802";"GN";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444841";"Westrich, P. 1990. Die Wildbienen Baden-Württembergs. 2 Bände, 2. Aufl., 496 Farbfotos. Stuttgart (E. Ulmer). 972 pp.";NA;NA;NA;NA;NA;NA;"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"121298"
"bfPar641";"Epeolus alpinus Friese, 1893";"317865";"Epeolus alpinus";"Friese, 1893";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"191035";"Colletes";"Colletes Latreille, 1802";"Latreille, 1802";"GN";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444892";"Celary W. 1990. Review of the parasitic bees of the family Anthophoridae (Hymenoptera, Apoidea) in Poland (excluding the genus Nomada Scop.). Pol . Pis . Entomol, 60: 9–23.";NA;NA;NA;NA;NA;NA;"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"121298"
"bfPar642";"Epeolus intermedius Perez, 1884";"239657";"Epeolus intermedius";"Pérez, 1884";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239614";"Colletes abeillei";"Colletes abeillei Pérez, 1903";"Pérez, 1903";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"307929";"Baldock, D., Wood, T., Cross, I. & Smit, J. 2018. The Bees of Portugal (Hymenoptera: Apoidea: Anthophila). Entomofauna Supplement 22: 1-164";NA;NA;NA;NA;NA;NA;"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"123557"
"bfPar643";"Epeolus tarsalis Morawitz, 1873";"239659";"Epeolus tarsalis";"Morawitz, 1873";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239620";"Colletes collaris";"Colletes collaris Dours, 1872";"Dours, 1872";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"122475"
"bfPar644";"Sphecodes gibbus (Linnaeus, 1758)";"240120";"Sphecodes gibbus";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Sphecodes";"Arthropodes";"Insectes";"kleptoparasite of";"239621";"Colletes cunicularius";"Colletes cunicularius (Linnaeus, 1761)";"(Linnaeus, 1761)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"120168"
"bfPar645";"Sphecodes albilabris (Fabricius, 1793)";"240110";"Sphecodes albilabris";"(Fabricius, 1793)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Sphecodes";"Arthropodes";"Insectes";"kleptoparasite of";"239621";"Colletes cunicularius";"Colletes cunicularius (Linnaeus, 1761)";"(Linnaeus, 1761)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"120166"
"bfPar646";"Epeolus variegatus (Linnaeus, 1758)";"239661";"Epeolus variegatus";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"53110";"Colletes daviesanus";"Colletes daviesanus Smith, 1846";"Smith, 1846";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444841";"Westrich, P. 1990. Die Wildbienen Baden-Württembergs. 2 Bände, 2. Aufl., 496 Farbfotos. Stuttgart (E. Ulmer). 972 pp.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"123483"
"bfPar647";"Epeolus variegatus (Linnaeus, 1758)";"239661";"Epeolus variegatus";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"53110";"Colletes daviesanus";"Colletes daviesanus Smith, 1846";"Smith, 1846";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444892";"Celary W. 1990. Review of the parasitic bees of the family Anthophoridae (Hymenoptera, Apoidea) in Poland (excluding the genus Nomada Scop.). Pol . Pis . Entomol, 60: 9–23.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"123483"
"bfPar648";"Epeolus alpinus Friese, 1893";"317865";"Epeolus alpinus";"Friese, 1893";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"53110";"Colletes daviesanus";"Colletes daviesanus Smith, 1846";"Smith, 1846";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444841";"Westrich, P. 1990. Die Wildbienen Baden-Württembergs. 2 Bände, 2. Aufl., 496 Farbfotos. Stuttgart (E. Ulmer). 972 pp.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"122823"
"bfPar649";"Epeolus alpinus Friese, 1893";"317865";"Epeolus alpinus";"Friese, 1893";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"53110";"Colletes daviesanus";"Colletes daviesanus Smith, 1846";"Smith, 1846";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444892";"Celary W. 1990. Review of the parasitic bees of the family Anthophoridae (Hymenoptera, Apoidea) in Poland (excluding the genus Nomada Scop.). Pol . Pis . Entomol, 60: 9–23.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"122823"
"bfPar650";"Epeolus alpinus Friese, 1893";"317865";"Epeolus alpinus";"Friese, 1893";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239624";"Colletes floralis";"Colletes floralis Eversmann, 1852";"Eversmann, 1852";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"119457"
"bfPar651";"Epeolus variegatus (Linnaeus, 1758)";"239661";"Epeolus variegatus";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239625";"Colletes fodiens";"Colletes fodiens (Geoffroy in Fourcroy, 1785)";"(Geoffroy in Fourcroy, 1785)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444841";"Westrich, P. 1990. Die Wildbienen Baden-Württembergs. 2 Bände, 2. Aufl., 496 Farbfotos. Stuttgart (E. Ulmer). 972 pp.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"123481"
"bfPar652";"Epeolus variegatus (Linnaeus, 1758)";"239661";"Epeolus variegatus";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239625";"Colletes fodiens";"Colletes fodiens (Geoffroy in Fourcroy, 1785)";"(Geoffroy in Fourcroy, 1785)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444892";"Celary W. 1990. Review of the parasitic bees of the family Anthophoridae (Hymenoptera, Apoidea) in Poland (excluding the genus Nomada Scop.). Pol . Pis . Entomol, 60: 9–23.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"123481"
"bfPar653";"Epeolus cruciger (Panzer, 1799)";"239656";"Epeolus cruciger";"(Panzer, 1799)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239625";"Colletes fodiens";"Colletes fodiens (Geoffroy in Fourcroy, 1785)";"(Geoffroy in Fourcroy, 1785)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119459"
"bfPar654";"Epeolus alpinus Friese, 1893";"317865";"Epeolus alpinus";"Friese, 1893";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239625";"Colletes fodiens";"Colletes fodiens (Geoffroy in Fourcroy, 1785)";"(Geoffroy in Fourcroy, 1785)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444841";"Westrich, P. 1990. Die Wildbienen Baden-Württembergs. 2 Bände, 2. Aufl., 496 Farbfotos. Stuttgart (E. Ulmer). 972 pp.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"122822"
"bfPar655";"Epeolus alpinus Friese, 1893";"317865";"Epeolus alpinus";"Friese, 1893";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239625";"Colletes fodiens";"Colletes fodiens (Geoffroy in Fourcroy, 1785)";"(Geoffroy in Fourcroy, 1785)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444892";"Celary W. 1990. Review of the parasitic bees of the family Anthophoridae (Hymenoptera, Apoidea) in Poland (excluding the genus Nomada Scop.). Pol . Pis . Entomol, 60: 9–23.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"122822"
"bfPar656";"Epeolus tarsalis Morawitz, 1873";"239659";"Epeolus tarsalis";"Morawitz, 1873";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239628";"Colletes halophilus";"Colletes halophilus Verhoeff, 1944";"Verhoeff, 1944";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"121718"
"bfPar657";"Epeolus fallax Morawitz, 1872";"317868";"Epeolus fallax";"Morawitz, 1872";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"317811";"Colletes hederae";"Colletes hederae Schmidt & Westrich, 1993";"Schmidt & Westrich, 1993";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"307929";"Baldock, D., Wood, T., Cross, I. & Smit, J. 2018. The Bees of Portugal (Hymenoptera: Apoidea: Anthophila). Entomofauna Supplement 22: 1-164";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"122890"
"bfPar658";"Epeolus fallax Morawitz, 1872";"317868";"Epeolus fallax";"Morawitz, 1872";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"317811";"Colletes hederae";"Colletes hederae Schmidt & Westrich, 1993";"Schmidt & Westrich, 1993";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444843";"Westrich, P., Bülles, J. 2016. Epeolus fallax, ein Brutparasit von Colletes hederae und eine für Deutschland neue Bienenart (Hymenoptera, Apidae). Eucera, 10: 15–26.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"122890"
"bfPar659";"Epeolus cruciger (Panzer, 1799)";"239656";"Epeolus cruciger";"(Panzer, 1799)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"317811";"Colletes hederae";"Colletes hederae Schmidt & Westrich, 1993";"Schmidt & Westrich, 1993";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"122473"
"bfPar660";"Epeolus alpinus Friese, 1893";"317865";"Epeolus alpinus";"Friese, 1893";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"317814";"Colletes impunctatus";"Colletes impunctatus Nylander, 1852";"Nylander, 1852";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"121717"
"bfPar661";"Epeolus cruciger (Panzer, 1799)";"239656";"Epeolus cruciger";"(Panzer, 1799)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239632";"Colletes marginatus";"Colletes marginatus Smith, 1846";"Smith, 1846";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"120162"
"bfPar662";"Epeolus productulus Bischoff, 1930";"814746";"Epeolus productulus";"Bischoff, 1930";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239633";"Colletes mlokossewiczi";"Colletes mlokossewiczi Radoszkowski, 1891";"Radoszkowski, 1891";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"130";"mandatory";"https://www.wikidata.org/wiki/Q29557567";NA;NA;"122474"
"bfPar663";"Epeolus variegatus (Linnaeus, 1758)";"239661";"Epeolus variegatus";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239636";"Colletes similis";"Colletes similis Schenck, 1853";"Schenck, 1853";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444841";"Westrich, P. 1990. Die Wildbienen Baden-Württembergs. 2 Bände, 2. Aufl., 496 Farbfotos. Stuttgart (E. Ulmer). 972 pp.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"123482"
"bfPar664";"Epeolus variegatus (Linnaeus, 1758)";"239661";"Epeolus variegatus";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239636";"Colletes similis";"Colletes similis Schenck, 1853";"Schenck, 1853";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444892";"Celary W. 1990. Review of the parasitic bees of the family Anthophoridae (Hymenoptera, Apoidea) in Poland (excluding the genus Nomada Scop.). Pol . Pis . Entomol, 60: 9–23.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"123482"
"bfPar665";"Epeolus alpinus Friese, 1893";"317865";"Epeolus alpinus";"Friese, 1893";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239636";"Colletes similis";"Colletes similis Schenck, 1853";"Schenck, 1853";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444841";"Westrich, P. 1990. Die Wildbienen Baden-Württembergs. 2 Bände, 2. Aufl., 496 Farbfotos. Stuttgart (E. Ulmer). 972 pp.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"118339"
"bfPar666";"Epeolus alpinus Friese, 1893";"317865";"Epeolus alpinus";"Friese, 1893";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239636";"Colletes similis";"Colletes similis Schenck, 1853";"Schenck, 1853";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444892";"Celary W. 1990. Review of the parasitic bees of the family Anthophoridae (Hymenoptera, Apoidea) in Poland (excluding the genus Nomada Scop.). Pol . Pis . Entomol, 60: 9–23.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"118339"
"bfPar667";"Epeolus fallax Morawitz, 1872";"317868";"Epeolus fallax";"Morawitz, 1872";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239637";"Colletes succinctus";"Colletes succinctus (Linnaeus, 1758)";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"307929";"Baldock, D., Wood, T., Cross, I. & Smit, J. 2018. The Bees of Portugal (Hymenoptera: Apoidea: Anthophila). Entomofauna Supplement 22: 1-164";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"121373"
"bfPar668";"Epeolus fallax Morawitz, 1872";"317868";"Epeolus fallax";"Morawitz, 1872";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239637";"Colletes succinctus";"Colletes succinctus (Linnaeus, 1758)";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444843";"Westrich, P., Bülles, J. 2016. Epeolus fallax, ein Brutparasit von Colletes hederae und eine für Deutschland neue Bienenart (Hymenoptera, Apidae). Eucera, 10: 15–26.";NA;NA;NA;NA;NA;NA;"132";"principal";NA;NA;NA;"121373"
"bfPar669";"Epeolus cruciger (Panzer, 1799)";"239656";"Epeolus cruciger";"(Panzer, 1799)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Epeolus";"Arthropodes";"Insectes";"kleptoparasite of";"239637";"Colletes succinctus";"Colletes succinctus (Linnaeus, 1758)";"(Linnaeus, 1758)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletes";"Arthropodes";"Insectes";"444787";"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"119458"
"bfPar670";"Nomada conjungens Herrich-Schaffer, 1839";"239970";"Nomada conjungens";"Herrich-Schäffer, 1839";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"239418";"Andrena proxima";"Andrena proxima (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444812";"Stoeckhert, F. K. 1933. Die Bienen Frankens (Hym. Apid.). Eine ökologisch-tiergeographische Untersuchung. Beih. Dt. Ent. Z.:294.";NA;NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"122920"
"bfPar671";"Nomada conjungens Herrich-Schaffer, 1839";"239970";"Nomada conjungens";"Herrich-Schäffer, 1839";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomada";"Arthropodes";"Insectes";"kleptoparasite of";"239418";"Andrena proxima";"Andrena proxima (Kirby, 1802)";"(Kirby, 1802)";"ES";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andrena";"Arthropodes";"Insectes";"444665";"Kocourek, M.,1966. Prodromus der Hymenopteren der Tschechoslowakei. Pars 9: Apoidea, 1. Acta Faunistica Entomologica Musei Nationalis Pragae, Supplementum 2, 12 : 1–122.";"https://www.aemnp.eu/data/article-136/117-2_0_1.pdf";NA;NA;NA;NA;NA;"136";"optional";"https://www.wikidata.org/wiki/Q59864995";NA;NA;"122920"
