"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"LENGTH";"UNIT";"DIMENSION";"STATISTIC";"ANATOMICAL_ENTITY";"CORRESPONDING_ORTHOGONAL";"GENDER";"BIOLOGICAL_STAGE";"CASTE";"GEOGRAPHIC_EXTENT";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"UNIT_ID";"DIMENSION_ID";"STATISTIC_ID";"ANATOMICAL_ENTITY_ID";"GENDER_ID";"BIOLOGICAL_STAGE_ID";"CASTE_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
939518;"Andrena tscheki";"Morawitz, 1872";939518;"Andrena tscheki";"Morawitz, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";11;" mm";" length";" minimum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M, Müller, A. &amp; Neumeyer, R. 2010. Apidae 6 –&nbsp;<em>Andrena, Melliturga, Panurginus, Panurgus. Fauna Helvetica&nbsp;</em>26 : 1-317.";"2.0";"Abeilles";910110;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/307569"
939518;"Andrena tscheki";"Morawitz, 1872";939518;"Andrena tscheki";"Morawitz, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";12;" mm";" length";" maximum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M, Müller, A. &amp; Neumeyer, R. 2010. Apidae 6 –&nbsp;<em>Andrena, Melliturga, Panurginus, Panurgus. Fauna Helvetica&nbsp;</em>26 : 1-317.";"2.0";"Abeilles";918201;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/307569"
939518;"Andrena tscheki";"Morawitz, 1872";939518;"Andrena tscheki";"Morawitz, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Andrenidae";"Andreninae";"";"Andrena";"Arthropodes";"Insectes";"Hyménoptères";10;" mm";" length";" minimum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M, Müller, A. &amp; Neumeyer, R. 2010. Apidae 6 –&nbsp;<em>Andrena, Melliturga, Panurginus, Panurgus. Fauna Helvetica&nbsp;</em>26 : 1-317.";"2.0";"Abeilles";902478;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/307569"
961879;"Colletes sierrensis";"Frey-Gessner, 1901";961879;"Colletes sierrensis";"Frey-Gessner, 1901";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";8;" mm";" length";" minimum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";911550;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
961879;"Colletes sierrensis";"Frey-Gessner, 1901";961879;"Colletes sierrensis";"Frey-Gessner, 1901";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";8;" mm";" length";" minimum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";903783;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
961879;"Colletes sierrensis";"Frey-Gessner, 1901";961879;"Colletes sierrensis";"Frey-Gessner, 1901";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";10;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";927273;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
961879;"Colletes sierrensis";"Frey-Gessner, 1901";961879;"Colletes sierrensis";"Frey-Gessner, 1901";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Colletidae";"Colletinae";"Colletini";"Colletes";"Arthropodes";"Insectes";"Hyménoptères";9,5;" mm";" length";" maximum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet F., Müller A., Neumeyer R. 1999. <em>Apidae 2 : Colletes, Dufourea, Hylaeus, Nomia, Nomioides, Rhophitoides, Rophites, Sphecodes, Systropha</em>.&nbsp; Fauna Helvetica 4. 239pp.";"2.0";"Abeilles";919506;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444886"
967294;"Nomada posthuma";"Blüthgen, 1949";967294;"Nomada posthuma";"Blüthgen, 1949";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";7;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Smit J., 2018. Identification key to the European species of the bee genus <em>Nomada </em>Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. <em>Entomofauna, </em>Monographie&nbsp;3: 1-253.";"2.0";"Abeilles";930756;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/348770"
967294;"Nomada posthuma";"Blüthgen, 1949";967294;"Nomada posthuma";"Blüthgen, 1949";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";4;" mm";" length";" minimum";" body";NA;" male";" adult";" reproductiveCaste";"";"Smit J., 2018. Identification key to the European species of the bee genus <em>Nomada </em>Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. <em>Entomofauna, </em>Monographie&nbsp;3: 1-253.";"2.0";"Abeilles";907158;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/348770"
967294;"Nomada posthuma";"Blüthgen, 1949";967294;"Nomada posthuma";"Blüthgen, 1949";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";5;" mm";" length";" minimum";" body";NA;" female";" adult";" reproductiveCaste";"";"Smit J., 2018. Identification key to the European species of the bee genus <em>Nomada </em>Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. <em>Entomofauna, </em>Monographie&nbsp;3: 1-253.";"2.0";"Abeilles";915033;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/348770"
967294;"Nomada posthuma";"Blüthgen, 1949";967294;"Nomada posthuma";"Blüthgen, 1949";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";7;" mm";" length";" maximum";" body";NA;" male";" adult";" reproductiveCaste";"";"Smit J., 2018. Identification key to the European species of the bee genus <em>Nomada </em>Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. <em>Entomofauna, </em>Monographie&nbsp;3: 1-253.";"2.0";"Abeilles";922881;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/348770"
970556;"Nomada minuscula";"Noskiewicz, 1930";970556;"Nomada minuscula";"Noskiewicz, 1930";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";3,5;" mm";" length";" maximum";" body";NA;" male";" adult";" reproductiveCaste";"";"Smit J., 2018. Identification key to the European species of the bee genus <em>Nomada </em>Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. <em>Entomofauna, </em>Monographie&nbsp;3: 1-253.";"2.0";"Abeilles";922728;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/348770"
970556;"Nomada minuscula";"Noskiewicz, 1930";970556;"Nomada minuscula";"Noskiewicz, 1930";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";3,4;" mm";" length";" minimum";" body";NA;" female";" adult";" reproductiveCaste";"";"Smit J., 2018. Identification key to the European species of the bee genus <em>Nomada </em>Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. <em>Entomofauna, </em>Monographie&nbsp;3: 1-253.";"2.0";"Abeilles";914880;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/348770"
970556;"Nomada minuscula";"Noskiewicz, 1930";970556;"Nomada minuscula";"Noskiewicz, 1930";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";3,8;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Smit J., 2018. Identification key to the European species of the bee genus <em>Nomada </em>Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. <em>Entomofauna, </em>Monographie&nbsp;3: 1-253.";"2.0";"Abeilles";930603;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/348770"
970556;"Nomada minuscula";"Noskiewicz, 1930";970556;"Nomada minuscula";"Noskiewicz, 1930";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Nomadini";"Nomada";"Arthropodes";"Insectes";"Hyménoptères";3,5;" mm";" length";" minimum";" body";NA;" male";" adult";" reproductiveCaste";"";"Smit J., 2018. Identification key to the European species of the bee genus <em>Nomada </em>Scopoli, 1770 (Hymenoptera: Apidae), including 23 new species. <em>Entomofauna, </em>Monographie&nbsp;3: 1-253.";"2.0";"Abeilles";907005;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/348770"
984334;"Stelis minima";"Schenck, 1861";984334;"Stelis minima";"Schenck, 1861";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";4;" mm";" length";" minimum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";908247;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
984334;"Stelis minima";"Schenck, 1861";984334;"Stelis minima";"Schenck, 1861";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";5;" mm";" length";" maximum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";923970;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
984334;"Stelis minima";"Schenck, 1861";984334;"Stelis minima";"Schenck, 1861";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";5;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";931917;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
984334;"Stelis minima";"Schenck, 1861";984334;"Stelis minima";"Schenck, 1861";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Anthidiini";"Stelis";"Arthropodes";"Insectes";"Hyménoptères";4;" mm";" length";" minimum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2004.<em> Apidae 4: Anthidium, Chelostoma, Coelioxys, Dioxys, Heriades, Lithurgus, Megachile, Osmia, Stelis</em>. Fauna Helvetica 9. 273 pp.";"2.0";"Abeilles";916194;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444858"
998658;"Tetralonia fulvescens";"Giraud, 1863";998658;"Tetralonia fulvescens";"Giraud, 1863";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";10;" mm";" length";" minimum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. <em>Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. </em>Fauna Helvetica 20. 356pp.<br />&nbsp;";"2.0";"Abeilles";916320;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444860"
998658;"Tetralonia fulvescens";"Giraud, 1863";998658;"Tetralonia fulvescens";"Giraud, 1863";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";2,79;" mm";" intertegular distance";"";"";NA;"";" adult";"";"";"Leclercq, V. 2019. <em>Enjeux de Conservation des abeilles sauvages (Apoidea : Anthophila) sur un réseau de réserves naturelles : Analyse statistique</em>. Univ; Paris Saclay, Sciences Sorbonne Université, RNF. 74 pp.";"2.0";"Abeilles";936284;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1621";"";"";"";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444932"
998658;"Tetralonia fulvescens";"Giraud, 1863";998658;"Tetralonia fulvescens";"Giraud, 1863";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";10;" mm";" length";" minimum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. <em>Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. </em>Fauna Helvetica 20. 356pp.<br />&nbsp;";"2.0";"Abeilles";908373;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444860"
998658;"Tetralonia fulvescens";"Giraud, 1863";998658;"Tetralonia fulvescens";"Giraud, 1863";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";12;" mm";" length";" maximum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. <em>Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. </em>Fauna Helvetica 20. 356pp.<br />&nbsp;";"2.0";"Abeilles";924096;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444860"
998658;"Tetralonia fulvescens";"Giraud, 1863";998658;"Tetralonia fulvescens";"Giraud, 1863";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Tetralonia";"Arthropodes";"Insectes";"Hyménoptères";12;" mm";" length";" maximum";" body";NA;" female";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2007. <em>Apidae. 5: Ammobates, Ammobatoides, Anthophora, Biastes, Ceratina, Dasypoda, Epeoloides, Epeolus, Eucera, Macropis, Melecta, Melitta, Nomada, Pasites, Tetralonia, Thyreus, Xylocopa. </em>Fauna Helvetica 20. 356pp.<br />&nbsp;";"2.0";"Abeilles";932043;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/40";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444860"
1000164;"Lasioglossum laterale";"(Brullé, 1832)";1000164;"Lasioglossum laterale";"(Brullé, 1832)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Lasioglossum";"Arthropodes";"Insectes";"Hyménoptères";9;" mm";" length";" minimum";" body";NA;" male";" adult";" reproductiveCaste";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. <em>Apidae 3: Halictus, Lasioglossum</em>. Fauna Helvetica 6. 208 pp.";"2.0";"Abeilles";905448;"https://taxref.mnhn.fr/taxref-web/traits/values/203";"https://taxref.mnhn.fr/taxref-web/traits/values/1100";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"https://taxref.mnhn.fr/taxref-web/traits/values/1000";"https://taxref.mnhn.fr/taxref-web/traits/values/30";"https://taxref.mnhn.fr/taxref-web/traits/values/50";"https://taxref.mnhn.fr/taxref-web/traits/values/900";"";"https://taxref.mnhn.fr/taxref-web/docs/444857"
