CD_NOM;LB_NOM;NOM_COMPLET;NOM_VALIDE;PHYLUM;CLASSE;ORDRE;FAMILLE;SOUS_FAMILLE;TRIBU;GENRE;SOUS_GENRE
239945;Melitta haemorrhoidalis;Melitta haemorrhoidalis (Fabricius, 1775);Melitta haemorrhoidalis (Fabricius, 1775);Arthropoda;Insecta;Hymenoptera;Melittidae;Melittinae;;Melitta;Melitta
996816;Melitta labialis;Melitta labialis Kirby, 1802;Andrena labialis (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Holandrena
996837;Melitta laevigata;Melitta laevigata Kirby, 1802;Lasioglossum laevigatum (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum
996842;Melitta laevis;Melitta laevis Kirby, 1802;Lasioglossum laeve (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra
239946;Melitta leporina;Melitta leporina (Panzer, 1799);Melitta leporina (Panzer, 1799);Arthropoda;Insecta;Hymenoptera;Melittidae;Melittinae;;Melitta;Melitta
996843;Melitta leucopus;Melitta leucopus Kirby, 1802;Lasioglossum leucopus (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus
996844;Melitta malachura;Melitta malachura Kirby, 1802;Lasioglossum malachurum (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Sphecodogastra
996845;Melitta minutissima;Melitta minutissima Kirby, 1802;Lasioglossum minutissimum (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus
996819;Melitta minutula;Melitta minutula Kirby, 1802;Andrena minutula (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Micrandrena
996913;Melitta monilicornis;Melitta monilicornis Kirby, 1802;Sphecodes monilicornis (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Sphecodes;
996817;Melitta nana;Melitta nana Kirby, 1802;Andrena nana (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;
239947;Melitta nigricans;Melitta nigricans Alfken, 1905;Melitta nigricans Alfken, 1905;Arthropoda;Insecta;Hymenoptera;Melittidae;Melittinae;;Melitta;Melitta
996820;Melitta nigriceps;Melitta nigriceps Kirby, 1802;Andrena nigriceps (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Cnemidandrena
996822;Melitta nigroaenea;Melitta nigroaenea Kirby, 1802;Andrena nigroaenea (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Melandrena
996846;Melitta nitidiuscula;Melitta nitidiuscula Kirby, 1802;Lasioglossum nitidiusculum (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus
996821;Melitta ovatula;Melitta ovatula Kirby, 1802;Andrena ovatula (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Taeniandrena
996823;Melitta proxima;Melitta proxima Kirby, 1802;Andrena proxima (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Micrandrena
996847;Melitta quadrinotata;Melitta quadrinotata Kirby, 1802;Lasioglossum quadrinotatum (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum
996848;Melitta sexnotata;Melitta sexnotata Kirby, 1802;Lasioglossum sexnotatum (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum
996849;Melitta smeathmanella;Melitta smeathmanella Kirby, 1802;Lasioglossum smeathmanellum (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Dialictus
996824;Melitta spinigera;Melitta spinigera Kirby, 1802;Andrena trimmerana (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Hoplandrena
996826;Melitta tibialis;Melitta tibialis Kirby, 1802;Andrena tibialis (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Plastandrena
239948;Melitta tricincta;Melitta tricincta Kirby, 1802;Melitta tricincta Kirby, 1802;Arthropoda;Insecta;Hymenoptera;Melittidae;Melittinae;;Melitta;Melitta
996825;Melitta trimmerana;Melitta trimmerana Kirby, 1802;Andrena trimmerana (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Hoplandrena
815391;Melitta varians;Melitta varians Kirby, 1802;Andrena varians (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Andrena
926026;Melitta villosula;Melitta villosula Kirby, 1802;Lasioglossum villosulum (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Hemihalictus
996828;Melitta wilkella;Melitta wilkella Kirby, 1802;Andrena wilkella (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Taeniandrena
815158;Melitta xanthopus;Melitta xanthopus Kirby, 1802;Lasioglossum xanthopus (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Lasioglossum;Lasioglossum
239949;Melitturga caudata;Melitturga caudata Perez, 1880;Melitturga caudata Perez, 1880;Arthropoda;Insecta;Hymenoptera;Andrenidae;Panurginae;Melitturgini;Melitturga;
239950;Melitturga clavicornis;Melitturga clavicornis (Latreille, 1806);Melitturga clavicornis (Latreille, 1806);Arthropoda;Insecta;Hymenoptera;Andrenidae;Panurginae;Melitturgini;Melitturga;Melitturga
997076;Meliturga caudata;Meliturga caudata Perez, 1880;Melitturga caudata Perez, 1880;Arthropoda;Insecta;Hymenoptera;Andrenidae;Panurginae;Melitturgini;Melitturga;
1000105;Mellinus bipunctatus;Mellinus bipunctatus Fabricius, 1798;Hylaeus signatus signatus (Panzer, 1797);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;
1000075;Mellinus nigrita;Mellinus nigrita Fabricius, 1798;Hylaeus nigritus (Fabricius, 1798);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Hylaeus
1000101;Mellinus variegatus;Mellinus variegatus Fabricius, 1798;Hylaeus variegatus (Fabricius, 1798);Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeinae;;Hylaeus;Prosopis
1000198;Mellita quadricincta;Mellita quadricincta Kirby, 1802 non Fabricius, 1776;Halictus compressus (Walckenaer, 1802);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Halictus;Monilapis
239951;Nomada agrestis;Nomada agrestis Fabricius, 1787;Nomada agrestis Fabricius, 1787;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1000306;Nomada albilabris;Nomada albilabris Fabricius, 1793;Sphecodes albilabris (Fabricius, 1793);Arthropoda;Insecta;Hymenoptera;Halictidae;Halictinae;Halictini;Sphecodes;
239952;Nomada alboguttata;Nomada alboguttata Herrich-Schaffer, 1839;Nomada alboguttata Herrich-Schaffer, 1839;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239953;Nomada algira;Nomada algira Mocsary, 1883;Nomada algira Mocsary, 1883;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001144;Nomada amblystoma;Nomada amblystoma Perez, 1884;Nomada integra Brulle, 1832;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
318249;Nomada argentata;Nomada argentata Herrich-Schaffer, 1839;Nomada argentata Herrich-Schaffer, 1839;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239955;Nomada armata;Nomada armata Herrich-Schaffer, 1839;Nomada armata Herrich-Schaffer, 1839;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239957;Nomada atroscutellaris;Nomada atroscutellaris Strand, 1921;Nomada atroscutellaris Strand, 1921;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239958;Nomada baccata;Nomada baccata Smith, 1844;Nomada baccata Smith, 1844;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1003333;Nomada barcelonensis;Nomada barcelonensis Cockerell, 1917;Nomada barcelonensis Cockerell, 1917;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239959;Nomada basalis;Nomada basalis Herrich-Schaffer, 1839;Nomada basalis Herrich-Schaffer, 1839;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239960;Nomada beaumonti;Nomada beaumonti Schwarz, 1967;Nomada beaumonti Schwarz, 1967;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239961;Nomada bifasciata;Nomada bifasciata Olivier, 1811;Nomada bifasciata Olivier, 1811;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
886352;Nomada bifasciata bifasciata;Nomada bifasciata bifasciata Olivier, 1811;Nomada bifasciata bifasciata Olivier, 1811;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
886353;Nomada bifasciata lepeletieri;Nomada bifasciata lepeletieri Perez, 1884;Nomada bifasciata lepeletieri Perez, 1884;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001273;Nomada bifida;Nomada bifida Thomson, 1872;Nomada ruficornis (Linnaeus, 1758);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239962;Nomada bispinosa;Nomada bispinosa Mocsary, 1883;Nomada bispinosa Mocsary, 1883;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239963;Nomada blepharipes;Nomada blepharipes Schmiedeknecht, 1882;Nomada blepharipes Schmiedeknecht, 1882;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239964;Nomada bluethgeni;Nomada bluethgeni Stockhert, 1944;Nomada bluethgeni Stockhert, 1944;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239965;Nomada braunsiana;Nomada braunsiana Schmiedeknecht, 1882;Nomada braunsiana Schmiedeknecht, 1882;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001093;Nomada brevicornis;Nomada brevicornis Schmiedeknecht, 1882;Nomada argentata Herrich-Schaffer, 1839;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
426769;Nomada carnifex;Nomada carnifex Mocsary, 1883;Nomada carnifex Mocsary, 1883;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239966;Nomada castellana;Nomada castellana Dusmet y Alonso, 1913;Nomada castellana Dusmet y Alonso, 1913;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239967;Nomada chrysopyga;Nomada chrysopyga Morawitz, 1871;Nomada mauritanica chrysopyga Morawitz, 1871;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001277;Nomada cinnabarina;Nomada cinnabarina Morawitz, 1871;Nomada stigma Fabricius, 1804;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001278;Nomada cinnabarina obscura;Nomada cinnabarina obscura Schmiedeknecht, 1882;Nomada stigma Fabricius, 1804;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239968;Nomada coelomeria;Nomada coelomeria Perez, 1884;Nomada sanguinea Smith, 1854;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001100;Nomada compta;Nomada compta Lepeletier, 1841;Nomada armata Herrich-Schaffer, 1839;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239969;Nomada concolor;Nomada concolor Schmiedeknecht, 1882;Nomada concolor Schmiedeknecht, 1882;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239970;Nomada conjungens;Nomada conjungens Herrich-Schaffer, 1839;Nomada conjungens Herrich-Schaffer, 1839;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239971;Nomada connectens;Nomada connectens Perez, 1884;Nomada connectens Perez, 1884;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239973;Nomada coronata;Nomada coronata Perez, 1895;Nomada coronata Perez, 1895;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
999553;Nomada crucigera;Nomada crucigera Panzer, 1799;Epeolus cruciger (Panzer, 1799);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Epeolini;Epeolus;
1001143;Nomada cyphognata;Nomada cyphognata Perez, 1884;Nomada tridentirostris Dours, 1873;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
716405;Nomada dalii;Nomada dalii Curtis, 1832;Nomada sheppardana (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001140;Nomada dallatorreana;Nomada dallatorreana Schmiedeknecht, 1882;Nomada conjungens Herrich-Schaffer, 1839;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001146;Nomada diluta;Nomada diluta Perez, 1884;Nomada ferruginata (Linnaeus, 1767);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239974;Nomada discedens;Nomada discedens Perez, 1884;Nomada discedens Perez, 1884;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239975;Nomada discrepans;Nomada discrepans Schmiedeknecht, 1882;Nomada discrepans Schmiedeknecht, 1882;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239976;Nomada distinguenda;Nomada distinguenda Morawitz, 1873;Nomada distinguenda Morawitz, 1873;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
899018;Nomada duodecimmaculata;Nomada duodecimmaculata Rossi, 1790;Melecta duodecimmaculata (Rossi, 1790);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Melectini;Melecta;Melecta
318269;Nomada duplex;Nomada duplex Smith, 1854;Nomada duplex Smith, 1854;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
318271;Nomada emarginata;Nomada emarginata Morawitz, 1877;Nomada emarginata Morawitz, 1877;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239977;Nomada errans;Nomada errans Lepeletier, 1841;Nomada errans Lepeletier, 1841;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239978;Nomada erythrocephala;Nomada erythrocephala Morawitz, 1871;Nomada erythrocephala Morawitz, 1871;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239979;Nomada excisa;Nomada excisa Perez, 1890;Nomada bispinosa Mocsary, 1883;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239980;Nomada fabriciana;Nomada fabriciana (Linnaeus, 1767);Nomada fabriciana (Linnaeus, 1767);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239981;Nomada facilis;Nomada facilis Schwarz, 1967;Nomada facilis Schwarz, 1967;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
318273;Nomada fallax;Nomada fallax Perez, 1913;Nomada fallax Perez, 1913;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239982;Nomada femoralis;Nomada femoralis Morawitz, 1868;Nomada femoralis Morawitz, 1868;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239983;Nomada fenestrata;Nomada fenestrata Lepeletier, 1841;Nomada fenestrata Lepeletier, 1841;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239984;Nomada ferruginata;Nomada ferruginata (Linnaeus, 1767);Nomada ferruginata (Linnaeus, 1767);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001141;Nomada ferruginata;Nomada ferruginata auct. non (Linnaeus, 1767);Nomada integra Brulle, 1832;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001142;Nomada ferruginata morawitzi;Nomada ferruginata morawitzi Perez, 1884;Nomada pleurosticta Herrich-Schaffer, 1839;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001279;Nomada ferruginata xanthosticta;Nomada ferruginata xanthosticta (Kirby, 1802);Nomada ferruginata (Linnaeus, 1767);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
999724;Nomada festiva;Nomada festiva Schmiedeknecht, 1882 non Cresson, 1863;Nomada italica Dalla Torre & Friese, 1894;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239985;Nomada flava;Nomada flava Panzer, 1797;Nomada flava Panzer, 1797;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239986;Nomada flavilabris;Nomada flavilabris Morawitz, 1875;Nomada flavilabris Morawitz, 1875;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
53169;Nomada flavoguttata;Nomada flavoguttata (Kirby, 1802);Nomada flavoguttata (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239987;Nomada flavopicta;Nomada flavopicta (Kirby, 1802);Nomada flavopicta (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239988;Nomada fucata;Nomada fucata Panzer, 1798;Nomada fucata Panzer, 1798;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239989;Nomada fulvicornis;Nomada fulvicornis Fabricius, 1793;Nomada fulvicornis Fabricius, 1793;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001136;Nomada fulvicornis;Nomada fulvicornis sensu Lepeletier, 1841 non Fabricius, 1793;Nomada melathoracica Imhoff, 1834;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239990;Nomada furva;Nomada furva Panzer, 1798;Nomada furva Panzer, 1798;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
996507;Nomada furva atroscutellaris;Nomada furva atroscutellaris Strand, 1921;Nomada atroscutellaris Strand, 1921;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
318279;Nomada furvoides;Nomada furvoides Stockhert, 1944;Nomada furvoides Stockhert, 1944;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
318280;Nomada fuscicornis;Nomada fuscicornis Nylander, 1848;Nomada fuscicornis Nylander, 1848;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239991;Nomada glaucopis;Nomada glaucopis Perez, 1890;Nomada glaucopis Perez, 1890;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239992;Nomada goodeniana;Nomada goodeniana (Kirby, 1802);Nomada goodeniana (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
318283;Nomada gransassoi;Nomada gransassoi Schwarz, 1986;Nomada gransassoi Schwarz, 1986;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
970554;Nomada gredosiana;Nomada gredosiana Schwarz & Gusenleitner, 2013;Nomada gredosiana Schwarz & Gusenleitner, 2013;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
318284;Nomada gribodoi;Nomada gribodoi Schmiedeknecht, 1882;Nomada gribodoi Schmiedeknecht, 1882;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239993;Nomada guttulata;Nomada guttulata Schenck, 1861;Nomada guttulata Schenck, 1861;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
997443;Nomada hattorfiana;Nomada hattorfiana Fabricius, 1775;Andrena hattorfiana (Fabricius, 1775);Arthropoda;Insecta;Hymenoptera;Andrenidae;Andreninae;;Andrena;Charitandrena
1001282;Nomada hillana;Nomada hillana (Kirby, 1802);Nomada striata Fabricius, 1793;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239994;Nomada hirtipes;Nomada hirtipes Perez, 1884;Nomada hirtipes Perez, 1884;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
318286;Nomada hispanica;Nomada hispanica Dusmet y Alonso, 1913;Nomada hispanica Dusmet y Alonso, 1913;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239995;Nomada hungarica;Nomada hungarica Dalla Torre & Friese, 1894;Nomada hungarica Dalla Torre & Friese, 1894;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239996;Nomada illustris;Nomada illustris Schmiedeknecht, 1882;Nomada illustris Schmiedeknecht, 1882;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239997;Nomada insignipes;Nomada insignipes Schmiedeknecht, 1882;Nomada insignipes Schmiedeknecht, 1882;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
886354;Nomada insignipes leucosticta;Nomada insignipes leucosticta Perez, 1884;Nomada insignipes leucosticta Perez, 1884;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239998;Nomada integra;Nomada integra Brulle, 1832;Nomada integra Brulle, 1832;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
239999;Nomada italica;Nomada italica Dalla Torre & Friese, 1894;Nomada italica Dalla Torre & Friese, 1894;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240000;Nomada jaramense;Nomada jaramense Dusmet y Alonso, 1913;Nomada jaramensis Dusmet y Alonso, 1913;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240001;Nomada kohli;Nomada kohli Schmiedeknecht, 1882;Nomada kohli Schmiedeknecht, 1882;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
814882;Nomada kriesteni;Nomada kriesteni Schwarz & Gusenleitner, 2013;Nomada kriesteni Schwarz & Gusenleitner, 2013;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240003;Nomada laevilabris;Nomada laevilabris Schmiedeknecht, 1882;Nomada sanguinea Smith, 1854;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001099;Nomada lanceolata;Nomada lanceolata Lepeletier, 1841;Nomada armata Herrich-Schaffer, 1839;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240004;Nomada lathburiana;Nomada lathburiana (Kirby, 1802);Nomada lathburiana (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1002814;Nomada legoffi;Nomada legoffi Dufrene, 2021;Nomada legoffi Dufrene, 2021;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240005;Nomada leucophthalma;Nomada leucophthalma (Kirby, 1802);Nomada leucophthalma (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
999570;Nomada leucosticta;Nomada leucosticta Perez, 1884;Nomada insignipes leucosticta Perez, 1884;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001284;Nomada lineola;Nomada lineola Panzer, 1797;Nomada fulvicornis Fabricius, 1793;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
1001285;Nomada lineola cornigera;Nomada lineola cornigera (Kirby, 1802);Nomada fulvicornis Fabricius, 1793;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240006;Nomada linsenmaieri;Nomada linsenmaieri Schwarz, 1974;Nomada linsenmaieri Schwarz, 1974;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
719782;Nomada lituripes;Nomada lituripes Perez, 1902;Nomada carnifex Mocsary, 1883;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
967196;Nomada longipalpis;Nomada longipalpis Schwarz & Smit, 2020;Nomada kriesteni Schwarz & Gusenleitner, 2013;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240007;Nomada maculicornis;Nomada maculicornis Perez, 1884;Nomada maculicornis Perez, 1884;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
814889;Nomada mandibularis;Nomada mandibularis Schwarz & Gusenleitner, 2013;Nomada mandibularis Schwarz & Gusenleitner, 2013;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
908832;Nomada manni;Nomada manni Morawitz, 1871;Nomada numida manni Morawitz, 1871;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240008;Nomada marshamella;Nomada marshamella (Kirby, 1802);Nomada marshamella (Kirby, 1802);Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240009;Nomada mauritanica;Nomada mauritanica Lepeletier, 1841;Nomada mauritanica Lepeletier, 1841;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
824500;Nomada mauritanica chrysopyga;Nomada mauritanica chrysopyga Morawitz, 1871;Nomada mauritanica chrysopyga Morawitz, 1871;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240010;Nomada melathoracica;Nomada melathoracica Imhoff, 1834;Nomada melathoracica Imhoff, 1834;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240011;Nomada merceti;Nomada merceti Alfken, 1909;Nomada merceti Alfken, 1909;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
970556;Nomada minuscula;Nomada minuscula Noskiewicz, 1930;Nomada minuscula Noskiewicz, 1930;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
240012;Nomada mocsaryi;Nomada mocsaryi Schmiedeknecht, 1882;Nomada mocsaryi Schmiedeknecht, 1882;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
318302;Nomada moeschleri;Nomada moeschleri Alfken, 1913;Nomada moeschleri Alfken, 1913;Arthropoda;Insecta;Hymenoptera;Apidae;Nomadinae;Nomadini;Nomada;
