"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"HABITAT";"SPECIFICITY";"GEOGRAPHIC_EXTENT";"BIOLOGICAL_STAGE";"BEHAVIOR__ACTIVITY";"SOURCE";"COMMENTS";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"HABITAT_ID";"SPECIFICITY_ID";"GEOGRAPHIC_EXTENT_ID";"BIOLOGICAL_STAGE_ID";"BEHAVIOR__ACTIVITY_ID";"SOURCE_ID"
239552;"Bombus ruderatus";"(Fabricius, 1775)";239552;"Bombus ruderatus";"(Fabricius, 1775)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R3 - Seasonally wet and wet grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972928;"https://inpn.mnhn.fr/habitat/cd_hab/48838";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239552;"Bombus ruderatus";"(Fabricius, 1775)";239552;"Bombus ruderatus";"(Fabricius, 1775)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R - Grasslands and lands dominated by forbs, mosses or lichens";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";976062;"https://inpn.mnhn.fr/habitat/cd_hab/48478";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239553;"Bombus rupestris";"(Fabricius, 1793)";239553;"Bombus rupestris";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972938;"https://inpn.mnhn.fr/habitat/cd_hab/48967";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239553;"Bombus rupestris";"(Fabricius, 1793)";239553;"Bombus rupestris";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V2 - Cultivated areas of gardens and parks";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972936;"https://inpn.mnhn.fr/habitat/cd_hab/52196";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239553;"Bombus rupestris";"(Fabricius, 1793)";239553;"Bombus rupestris";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V1 - Arable land and market gardens";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972934;"https://inpn.mnhn.fr/habitat/cd_hab/52177";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239553;"Bombus rupestris";"(Fabricius, 1793)";239553;"Bombus rupestris";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972940;"https://inpn.mnhn.fr/habitat/cd_hab/52208";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239553;"Bombus rupestris";"(Fabricius, 1793)";239553;"Bombus rupestris";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"N1 - Coastal dunes and sandy shores";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972930;"https://inpn.mnhn.fr/habitat/cd_hab/48262";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239553;"Bombus rupestris";"(Fabricius, 1793)";239553;"Bombus rupestris";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V4 - Hedgerows";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972932;"https://inpn.mnhn.fr/habitat/cd_hab/52246";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239554;"Bombus sichelii";"Radoszkowski, 1859";239554;"Bombus sichelii";"Radoszkowski, 1859";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T2 - Broadleaved evergreen forest";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972944;"https://inpn.mnhn.fr/habitat/cd_hab/51338";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239554;"Bombus sichelii";"Radoszkowski, 1859";239554;"Bombus sichelii";"Radoszkowski, 1859";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T1 - Deciduous broadleaved forest";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972942;"https://inpn.mnhn.fr/habitat/cd_hab/49241";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239554;"Bombus sichelii";"Radoszkowski, 1859";239554;"Bombus sichelii";"Radoszkowski, 1859";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R2 - Mesic grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972954;"https://inpn.mnhn.fr/habitat/cd_hab/48785";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239554;"Bombus sichelii";"Radoszkowski, 1859";239554;"Bombus sichelii";"Radoszkowski, 1859";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T3 - Coniferous forest";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972946;"https://inpn.mnhn.fr/habitat/cd_hab/51228";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239554;"Bombus sichelii";"Radoszkowski, 1859";239554;"Bombus sichelii";"Radoszkowski, 1859";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972950;"https://inpn.mnhn.fr/habitat/cd_hab/48967";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239554;"Bombus sichelii";"Radoszkowski, 1859";239554;"Bombus sichelii";"Radoszkowski, 1859";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T4 - Lines of trees, small anthropogenic forests, recently felled forest, early-stage forest and coppice";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972948;"https://inpn.mnhn.fr/habitat/cd_hab/50995";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239554;"Bombus sichelii";"Radoszkowski, 1859";239554;"Bombus sichelii";"Radoszkowski, 1859";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972952;"https://inpn.mnhn.fr/habitat/cd_hab/48479";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239554;"Bombus sichelii";"Radoszkowski, 1859";239554;"Bombus sichelii";"Radoszkowski, 1859";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R4 - Alpine and subalpine grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";976066;"https://inpn.mnhn.fr/habitat/cd_hab/48908";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239555;"Bombus soroeensis";"(Fabricius, 1777)";239555;"Bombus soroeensis";"(Fabricius, 1777)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R3 - Seasonally wet and wet grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972972;"https://inpn.mnhn.fr/habitat/cd_hab/48838";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239555;"Bombus soroeensis";"(Fabricius, 1777)";239555;"Bombus soroeensis";"(Fabricius, 1777)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T2 - Broadleaved evergreen forest";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972958;"https://inpn.mnhn.fr/habitat/cd_hab/51338";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239555;"Bombus soroeensis";"(Fabricius, 1777)";239555;"Bombus soroeensis";"(Fabricius, 1777)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"S4 - Temperate shrub heathland";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972964;"https://inpn.mnhn.fr/habitat/cd_hab/50472";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239555;"Bombus soroeensis";"(Fabricius, 1777)";239555;"Bombus soroeensis";"(Fabricius, 1777)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972966;"https://inpn.mnhn.fr/habitat/cd_hab/48967";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239555;"Bombus soroeensis";"(Fabricius, 1777)";239555;"Bombus soroeensis";"(Fabricius, 1777)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T4 - Lines of trees, small anthropogenic forests, recently felled forest, early-stage forest and coppice";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972962;"https://inpn.mnhn.fr/habitat/cd_hab/50995";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239555;"Bombus soroeensis";"(Fabricius, 1777)";239555;"Bombus soroeensis";"(Fabricius, 1777)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"S9 - Riverine and fen scrubs";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";976068;"https://inpn.mnhn.fr/habitat/cd_hab/49963";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239555;"Bombus soroeensis";"(Fabricius, 1777)";239555;"Bombus soroeensis";"(Fabricius, 1777)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T1 - Deciduous broadleaved forest";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972956;"https://inpn.mnhn.fr/habitat/cd_hab/49241";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239555;"Bombus soroeensis";"(Fabricius, 1777)";239555;"Bombus soroeensis";"(Fabricius, 1777)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V3 - Artificial grasslands and herb dominated habitats";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972968;"https://inpn.mnhn.fr/habitat/cd_hab/52208";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239555;"Bombus soroeensis";"(Fabricius, 1777)";239555;"Bombus soroeensis";"(Fabricius, 1777)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"T3 - Coniferous forest";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972960;"https://inpn.mnhn.fr/habitat/cd_hab/51228";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239555;"Bombus soroeensis";"(Fabricius, 1777)";239555;"Bombus soroeensis";"(Fabricius, 1777)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R2 - Mesic grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972970;"https://inpn.mnhn.fr/habitat/cd_hab/48785";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239556;"Bombus subterraneus";"(Linnaeus, 1758)";239556;"Bombus subterraneus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R3 - Seasonally wet and wet grasslands";"";"";"";"";"SwissBeeTeam. 2018. <em>Atlas en ligne des abeilles sauvages de Suisse</em>. InfoFauna. http://swisswildbee.ch.";"";"2.0";"Abeilles";972996;"https://inpn.mnhn.fr/habitat/cd_hab/48838";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444815"
239556;"Bombus subterraneus";"(Linnaeus, 1758)";239556;"Bombus subterraneus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972986;"https://inpn.mnhn.fr/habitat/cd_hab/48479";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239556;"Bombus subterraneus";"(Linnaeus, 1758)";239556;"Bombus subterraneus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"N1 - Coastal dunes and sandy shores";"";"";"";"";"SwissBeeTeam. 2018. <em>Atlas en ligne des abeilles sauvages de Suisse</em>. InfoFauna. http://swisswildbee.ch.";"";"2.0";"Abeilles";972976;"https://inpn.mnhn.fr/habitat/cd_hab/48262";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444815"
239556;"Bombus subterraneus";"(Linnaeus, 1758)";239556;"Bombus subterraneus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R - Grasslands and lands dominated by forbs, mosses or lichens";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";976070;"https://inpn.mnhn.fr/habitat/cd_hab/48478";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239556;"Bombus subterraneus";"(Linnaeus, 1758)";239556;"Bombus subterraneus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"N1 - Coastal dunes and sandy shores";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972974;"https://inpn.mnhn.fr/habitat/cd_hab/48262";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239556;"Bombus subterraneus";"(Linnaeus, 1758)";239556;"Bombus subterraneus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";"";"";"";"";"SwissBeeTeam. 2018. <em>Atlas en ligne des abeilles sauvages de Suisse</em>. InfoFauna. http://swisswildbee.ch.";"";"2.0";"Abeilles";972984;"https://inpn.mnhn.fr/habitat/cd_hab/48967";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444815"
239556;"Bombus subterraneus";"(Linnaeus, 1758)";239556;"Bombus subterraneus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V4 - Hedgerows";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972978;"https://inpn.mnhn.fr/habitat/cd_hab/52246";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239556;"Bombus subterraneus";"(Linnaeus, 1758)";239556;"Bombus subterraneus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R1 - Dry grasslands";"";"";"";"";"SwissBeeTeam. 2018. <em>Atlas en ligne des abeilles sauvages de Suisse</em>. InfoFauna. http://swisswildbee.ch.";"";"2.0";"Abeilles";972988;"https://inpn.mnhn.fr/habitat/cd_hab/48479";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444815"
239556;"Bombus subterraneus";"(Linnaeus, 1758)";239556;"Bombus subterraneus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R2 - Mesic grasslands";"";"";"";"";"SwissBeeTeam. 2018. <em>Atlas en ligne des abeilles sauvages de Suisse</em>. InfoFauna. http://swisswildbee.ch.";"";"2.0";"Abeilles";972994;"https://inpn.mnhn.fr/habitat/cd_hab/48785";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444815"
239556;"Bombus subterraneus";"(Linnaeus, 1758)";239556;"Bombus subterraneus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R3 - Seasonally wet and wet grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972992;"https://inpn.mnhn.fr/habitat/cd_hab/48838";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239556;"Bombus subterraneus";"(Linnaeus, 1758)";239556;"Bombus subterraneus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972982;"https://inpn.mnhn.fr/habitat/cd_hab/48967";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239556;"Bombus subterraneus";"(Linnaeus, 1758)";239556;"Bombus subterraneus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R - Grasslands and lands dominated by forbs, mosses or lichens";"";"";"";"";"SwissBeeTeam. 2018. <em>Atlas en ligne des abeilles sauvages de Suisse</em>. InfoFauna. http://swisswildbee.ch.";"";"2.0";"Abeilles";976072;"https://inpn.mnhn.fr/habitat/cd_hab/48478";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444815"
239556;"Bombus subterraneus";"(Linnaeus, 1758)";239556;"Bombus subterraneus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"V4 - Hedgerows";"";"";"";"";"SwissBeeTeam. 2018. <em>Atlas en ligne des abeilles sauvages de Suisse</em>. InfoFauna. http://swisswildbee.ch.";"";"2.0";"Abeilles";972980;"https://inpn.mnhn.fr/habitat/cd_hab/52246";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444815"
239556;"Bombus subterraneus";"(Linnaeus, 1758)";239556;"Bombus subterraneus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R2 - Mesic grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";972990;"https://inpn.mnhn.fr/habitat/cd_hab/48785";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239557;"Bombus sylvestris";"(Lepeletier, 1833)";239557;"Bombus sylvestris";"(Lepeletier, 1833)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R2 - Mesic grasslands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";973032;"https://inpn.mnhn.fr/habitat/cd_hab/48785";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239557;"Bombus sylvestris";"(Lepeletier, 1833)";239557;"Bombus sylvestris";"(Lepeletier, 1833)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";"R5 - Forest fringes and clearings and tall forb stands";"";"";"";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"";"2.0";"Abeilles";973028;"https://inpn.mnhn.fr/habitat/cd_hab/48967";"";"";"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
