"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"ALTITUDE";"UNIT";"STATISTIC";"GEOGRAPHIC_EXTENT";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"UNIT_ID";"STATISTIC_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
239665;"Eucera clypeata";"Erichson in Waltl, 1835";239665;"Eucera clypeata";"Erichson in Waltl, 1835";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";1600;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874315;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239665;"Eucera clypeata";"Erichson in Waltl, 1835";239665;"Eucera clypeata";"Erichson in Waltl, 1835";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876527;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239676;"Eucera hispana";"Lepeletier, 1841";239676;"Eucera hispana";"Lepeletier, 1841";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";1680;" m";" maximum";"";"<br />Quaranta, M. 2014.<em> Eucera hispana. The IUCN Red List of Threatened Species 2014</em>: e.T19199234A21147572. https://www.iucnredlist.org/fr/species/19199234/21147572";"2.0";"Abeilles";874323;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444742"
239677;"Eucera interrupta";"Bär, 1850";239677;"Eucera interrupta";"Bär, 1850";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876535;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239677;"Eucera interrupta";"Bär, 1850";239677;"Eucera interrupta";"Bär, 1850";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";1600;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874331;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239678;"Eucera longicornis";"(Linnaeus, 1758)";239678;"Eucera longicornis";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876539;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239678;"Eucera longicornis";"(Linnaeus, 1758)";239678;"Eucera longicornis";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";800;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874335;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239679;"Eucera nigrescens";"Pérez, 1880";239679;"Eucera nigrescens";"Pérez, 1880";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876543;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239679;"Eucera nigrescens";"Pérez, 1880";239679;"Eucera nigrescens";"Pérez, 1880";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";800;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874339;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239684;"Eucera pollinosa";"Smith, 1854";239684;"Eucera pollinosa";"Smith, 1854";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Eucerinae";"Eucerini";"Eucera";"Arthropodes";"Insectes";"Hyménoptères";800;" m";" maximum";"";"<br />Quaranta, M. 2014. <em>Eucera chrysopyga. The IUCN Red List of Threatened Species 2014</em>: e.T19198725A21146755. https://www.iucnredlist.org/fr/species/19198725/21146755<br />&nbsp;";"2.0";"Abeilles";874307;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444740"
239687;"Habropoda tarsata";"(Spinola, 1838)";239687;"Habropoda tarsata";"(Spinola, 1838)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Habropoda";"Arthropodes";"Insectes";"Hyménoptères";300;" m";" minimum";"";"<br />Lieftinck M.A., 1966. Notes on some Anthophorine bees, mainly from the Old World (Apoidea).<em> Tijdschrift voor Entomologie</em>, 109 (6): 125-161.<br />&nbsp;";"2.0";"Abeilles";876559;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444674"
239687;"Habropoda tarsata";"(Spinola, 1838)";239687;"Habropoda tarsata";"(Spinola, 1838)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Habropoda";"Arthropodes";"Insectes";"Hyménoptères";800;" m";" maximum";"";"<br />Lieftinck M.A., 1966. Notes on some Anthophorine bees, mainly from the Old World (Apoidea).<em> Tijdschrift voor Entomologie</em>, 109 (6): 125-161.<br />&nbsp;";"2.0";"Abeilles";874355;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444674"
239697;"Halictus fulvipes";"(Klug in Germar, 1817)";239697;"Halictus fulvipes";"(Klug in Germar, 1817)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876575;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239697;"Halictus fulvipes";"(Klug in Germar, 1817)";239697;"Halictus fulvipes";"(Klug in Germar, 1817)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";800;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874371;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239702;"Halictus langobardicus";"Blüthgen, 1944";239702;"Halictus langobardicus";"Blüthgen, 1944";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. <em>Apidae 3: Halictus, Lasioglossum</em>. Fauna Helvetica 6. 208 pp.";"2.0";"Abeilles";876579;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444857"
239702;"Halictus langobardicus";"Blüthgen, 1944";239702;"Halictus langobardicus";"Blüthgen, 1944";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";1450;" m";" maximum";"";"Amiet, F., Herrmann, M., Müller, A., Neumeyer, R. 2001. <em>Apidae 3: Halictus, Lasioglossum</em>. Fauna Helvetica 6. 208 pp.";"2.0";"Abeilles";874375;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444857"
239704;"Halictus patellatus";"Morawitz, 1873";239704;"Halictus patellatus";"Morawitz, 1873";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";1600;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874383;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239704;"Halictus patellatus";"Morawitz, 1873";239704;"Halictus patellatus";"Morawitz, 1873";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876587;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239708;"Halictus sexcinctus";"(Fabricius, 1775)";239708;"Halictus sexcinctus";"(Fabricius, 1775)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876599;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239708;"Halictus sexcinctus";"(Fabricius, 1775)";239708;"Halictus sexcinctus";"(Fabricius, 1775)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Halictidae";"Halictinae";"Halictini";"Halictus";"Arthropodes";"Insectes";"Hyménoptères";1600;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874395;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239718;"Heriades truncorum";"(Linnaeus, 1758)";239718;"Heriades truncorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Heriades";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876611;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239718;"Heriades truncorum";"(Linnaeus, 1758)";239718;"Heriades truncorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Heriades";"Arthropodes";"Insectes";"Hyménoptères";1600;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874407;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239719;"Hoplitis acuticornis";"(Dufour & Perris, 1840)";239719;"Hoplitis acuticornis";"(Dufour & Perris, 1840)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";1600;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874411;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239719;"Hoplitis acuticornis";"(Dufour & Perris, 1840)";239719;"Hoplitis acuticornis";"(Dufour & Perris, 1840)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876615;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239720;"Hoplitis adunca";"(Panzer, 1798)";239720;"Hoplitis adunca";"(Panzer, 1798)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876619;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239720;"Hoplitis adunca";"(Panzer, 1798)";239720;"Hoplitis adunca";"(Panzer, 1798)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";1600;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874415;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239723;"Hoplitis anthocopoides";"(Schenck, 1853)";239723;"Hoplitis anthocopoides";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";2100;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874419;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239723;"Hoplitis anthocopoides";"(Schenck, 1853)";239723;"Hoplitis anthocopoides";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876623;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239729;"Hoplitis claviventris";"(Thomson, 1872)";239729;"Hoplitis claviventris";"(Thomson, 1872)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876627;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239729;"Hoplitis claviventris";"(Thomson, 1872)";239729;"Hoplitis claviventris";"(Thomson, 1872)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";2100;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874423;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239735;"Hoplitis dalmatica";"(Morawitz, 1871)";239735;"Hoplitis dalmatica";"(Morawitz, 1871)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";800;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876631;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239735;"Hoplitis dalmatica";"(Morawitz, 1871)";239735;"Hoplitis dalmatica";"(Morawitz, 1871)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";2100;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874427;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239737;"Hoplitis lepeletieri";"(Pérez, 1880)";239737;"Hoplitis lepeletieri";"(Pérez, 1880)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";2100;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874431;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239737;"Hoplitis lepeletieri";"(Pérez, 1880)";239737;"Hoplitis lepeletieri";"(Pérez, 1880)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876635;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239738;"Hoplitis leucomelana";"(Kirby, 1802)";239738;"Hoplitis leucomelana";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";2100;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874435;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239738;"Hoplitis leucomelana";"(Kirby, 1802)";239738;"Hoplitis leucomelana";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876639;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239739;"Hoplitis loti";"(Morawitz, 1867)";239739;"Hoplitis loti";"(Morawitz, 1867)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";2100;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874439;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239739;"Hoplitis loti";"(Morawitz, 1867)";239739;"Hoplitis loti";"(Morawitz, 1867)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876643;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239741;"Hoplitis mocsaryi";"(Friese, 1895)";239741;"Hoplitis mocsaryi";"(Friese, 1895)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";800;" m";" maximum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";874447;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239741;"Hoplitis mocsaryi";"(Friese, 1895)";239741;"Hoplitis mocsaryi";"(Friese, 1895)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";0;" m";" minimum";"";"Scheuchl E. &amp; Willner W. 2016. <em>Taschenlexikon der Wildbienen Europas</em>. Quelle &amp; Meyer Verlag Wiebelsheim. 920 pp.";"2.0";"Abeilles";876651;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
239743;"Hoplitis ochraceicornis";"(Ferton, 1903)";239743;"Hoplitis ochraceicornis";"(Ferton, 1903)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Megachilidae";"Megachilinae";"Osmiini";"Hoplitis";"Arthropodes";"Insectes";"Hyménoptères";1400;" m";" maximum";"";"Warncke K. 1992. Die westmediterranen Arten der Bienen Osmia subg. Hoplitis Klug, 1807. <em>Linzer Biologische Beiträge</em>, 24 : 103-121.";"2.0";"Abeilles";874455;"https://taxref.mnhn.fr/taxref-web/traits/values/201";"https://taxref.mnhn.fr/taxref-web/traits/values/410";"";"https://taxref.mnhn.fr/taxref-web/docs/409874"
